id,wholesaler_id,retailer_id,buyer_type,shipping_type,order_type,book_time,last_status,last_status_time,anomaly_label,trx_time,trx_date,line_count,line_hms,qty,qty_hms,value,value_hms,ts
3926265,142655,127711,retailer,pick-up,otc,6/29/2020 11:24,selesai,6/29/2020 11:24,0,2020-06-29 11:24:00,20200629,4,4,60.0,60.0,1073000,1073000,1593429840.0
3926348,56161,32121,retailer,same-day,app,6/29/2020 11:37,selesai,7/2/2020 2:28,0,2020-06-29 11:37:00,20200629,3,0,16.0,0.0,203000,0,1593430620.0
4530303,100848,243007,retailer,pick-up,app,7/27/2020 12:51,selesai,8/5/2020 12:08,0,2020-07-27 12:51:00,20200727,11,2,54.0,13.0,804900,255500,1595854260.0
4530322,145134,1124769,retailer,pick-up,otc,7/27/2020 12:52,selesai,7/27/2020 12:52,0,2020-07-27 12:52:00,20200727,5,4,17.0,16.0,323200,308200,1595854320.0
4068572,54055,25844,retailer,next-day,app,7/6/2020 12:03,selesai,7/8/2020 14:50,0,2020-07-06 12:03:00,20200706,16,14,672.0,640.0,12531502,12154500,1594036980.0
4068590,137074,122944,retailer,same-day,app,7/6/2020 12:04,selesai,7/6/2020 16:26,0,2020-07-06 12:04:00,20200706,13,9,72.0,54.0,1433000,1146500,1594037040.0
4068657,135539,115413,retailer,pick-up,app,7/6/2020 12:06,selesai,7/7/2020 16:58,0,2020-07-06 12:06:00,20200706,6,6,28.0,28.0,463100,463100,1594037160.0
4069643,151258,153526,retailer,pick-up,app,7/6/2020 12:40,selesai,7/16/2020 15:35,0,2020-07-06 12:40:00,20200706,13,3,43.0,15.0,1429250,329250,1594039200.0
4069694,56853,499776,retailer,pick-up,app,7/6/2020 12:42,selesai,7/6/2020 18:05,0,2020-07-06 12:42:00,20200706,12,2,70.0,7.0,381500,131800,1594039320.0
4069743,270046,114869,retailer,pick-up,app,7/6/2020 12:44,selesai,7/7/2020 22:00,0,2020-07-06 12:44:00,20200706,9,6,20.0,17.0,1572500,1017500,1594039440.0
4069761,142880,122437,retailer,pick-up,app,7/6/2020 12:45,selesai,7/9/2020 17:45,0,2020-07-06 12:45:00,20200706,6,0,40.0,0.0,386500,0,1594039500.0
4487906,58028,24796,retailer,pick-up,app,7/25/2020 9:58,selesai,7/29/2020 20:38,0,2020-07-25 09:58:00,20200725,7,3,61.0,30.0,1218700,700500,1595671080.0
4744410,153701,1119766,retailer,pick-up,app,8/6/2020 8:50,selesai,8/9/2020 9:29,0,2020-08-06 08:50:00,20200806,14,1,66.0,5.0,1054000,111000,1596703800.0
4744424,58227,170804,retailer,pick-up,app,8/6/2020 8:50,siap-diambil,8/6/2020 19:05,0,2020-08-06 08:50:00,20200806,9,3,34.0,9.0,647700,202750,1596703800.0
4691548,60663,44704,retailer,pick-up,app,8/3/2020 23:28,selesai,8/4/2020 21:47,0,2020-08-03 23:28:00,20200803,38,5,132.0,28.0,961350,183800,1596497280.0
4691580,162218,845615,retailer,pick-up,otc,8/3/2020 23:31,selesai,8/3/2020 23:31,0,2020-08-03 23:31:00,20200803,1,0,20.0,0.0,118000,0,1596497460.0
4691598,140228,102226,retailer,pick-up,app,8/3/2020 23:34,selesai,8/6/2020 11:23,0,2020-08-03 23:34:00,20200803,15,7,38.0,15.0,610000,296800,1596497640.0
4700707,150385,243115,retailer,pick-up,app,8/4/2020 11:15,selesai,8/5/2020 17:26,0,2020-08-04 11:15:00,20200804,3,0,35.0,0.0,665500,0,1596539700.0
4700739,55963,51413,retailer,pick-up,app,8/4/2020 11:16,selesai,8/5/2020 13:14,0,2020-08-04 11:16:00,20200804,4,4,17.0,17.0,304800,304800,1596539760.0
4700740,140161,141774,retailer,pick-up,app,8/4/2020 11:16,selesai,8/6/2020 7:17,0,2020-08-04 11:16:00,20200804,4,2,14.0,6.0,246000,109600,1596539760.0
4706605,259153,39926,retailer,same-day,app,8/4/2020 14:26,selesai,8/7/2020 8:52,0,2020-08-04 14:26:00,20200804,16,3,37.0,7.0,2196000,495000,1596551160.0
4706637,232810,137293,retailer,pick-up,app,8/4/2020 14:27,selesai,8/6/2020 17:41,0,2020-08-04 14:27:00,20200804,1,1,10.0,10.0,221000,221000,1596551220.0
4980957,137079,77674,retailer,pick-up,app,8/16/2020 21:48,selesai,8/26/2020 16:56,0,2020-08-16 21:48:00,20200816,5,2,21.0,8.0,378150,176800,1597614480.0
4980975,54264,57859,retailer,next-day,app,8/16/2020 21:50,selesai,8/17/2020 15:15,0,2020-08-16 21:50:00,20200816,32,2,458.0,40.0,6731900,761500,1597614600.0
4980989,154492,216890,retailer,pick-up,otc,8/16/2020 21:51,selesai,8/16/2020 21:51,0,2020-08-16 21:51:00,20200816,1,1,1.0,1.0,158000,158000,1597614660.0
4981008,137079,77674,retailer,pick-up,app,8/16/2020 21:53,selesai,8/26/2020 16:56,0,2020-08-16 21:53:00,20200816,4,1,16.0,5.0,356500,79500,1597614780.0
4981025,135560,1136057,retailer,pick-up,app,8/16/2020 21:55,selesai,8/17/2020 13:46,0,2020-08-16 21:55:00,20200816,7,1,57.0,3.0,864800,35400,1597614900.0
4981039,137588,118421,retailer,pick-up,app,8/16/2020 21:57,selesai,8/25/2020 22:45,0,2020-08-16 21:57:00,20200816,16,12,45.0,37.0,3207600,2806100,1597615020.0
4981058,56571,47172,retailer,same-day,app,8/16/2020 21:58,selesai,8/18/2020 18:36,0,2020-08-16 21:58:00,20200816,11,4,13.0,4.0,1581000,719500,1597615080.0
4983247,54264,1147407,retailer,same-day,app,8/17/2020 7:07,selesai,8/18/2020 13:35,0,2020-08-17 07:07:00,20200817,29,0,535.0,0.0,1339900,0,1597648020.0
4983262,147237,76032,retailer,same-day,app,8/17/2020 7:07,selesai,8/17/2020 20:08,0,2020-08-17 07:07:00,20200817,44,2,526.0,2.0,2488850,85850,1597648020.0
4983311,156672,96593,retailer,pick-up,app,8/17/2020 7:10,selesai,8/17/2020 11:38,0,2020-08-17 07:10:00,20200817,8,0,139.0,0.0,533700,0,1597648200.0
4983947,1131320,112978,retailer,pick-up,app,8/17/2020 7:41,selesai,8/17/2020 15:12,0,2020-08-17 07:41:00,20200817,4,0,51.0,0.0,599000,0,1597650060.0
4979668,155809,167284,retailer,pick-up,app,8/16/2020 19:27,selesai,8/16/2020 20:35,0,2020-08-16 19:27:00,20200816,15,3,187.0,30.0,2821850,560600,1597606020.0
4979718,53891,156275,retailer,same-day,app,8/16/2020 19:31,selesai,8/17/2020 7:28,0,2020-08-16 19:31:00,20200816,6,0,101.0,0.0,810340,0,1597606260.0
4981793,54029,263957,retailer,next-day,app,8/16/2020 23:34,selesai,8/23/2020 10:38,0,2020-08-16 23:34:00,20200816,19,2,193.0,20.0,2937750,379500,1597620840.0
4981589,134958,146349,retailer,next-day,app,8/16/2020 23:02,selesai,8/18/2020 13:35,0,2020-08-16 23:02:00,20200816,27,1,55.0,3.0,1515350,82950,1597618920.0
4981653,145114,212283,retailer,pick-up,otc,8/16/2020 23:10,selesai,8/16/2020 23:10,0,2020-08-16 23:10:00,20200816,1,1,1.0,1.0,174000,174000,1597619400.0
4981664,54995,220546,retailer,same-day,app,8/16/2020 23:12,selesai,8/22/2020 12:20,0,2020-08-16 23:12:00,20200816,11,0,245.0,0.0,1414500,0,1597619520.0
4981687,58453,51316,retailer,pick-up,app,8/16/2020 23:15,selesai,9/7/2020 11:00,0,2020-08-16 23:15:00,20200816,1,1,10.0,10.0,278000,278000,1597619700.0
4981694,133638,114731,retailer,next-day,app,8/16/2020 23:16,selesai,8/20/2020 10:33,0,2020-08-16 23:16:00,20200816,2,0,30.0,0.0,549000,0,1597619760.0
4981719,150621,150691,retailer,pick-up,otc,8/16/2020 23:20,selesai,8/16/2020 23:20,0,2020-08-16 23:20:00,20200816,1,1,1.0,1.0,172000,172000,1597620000.0
4981764,1112175,73347,retailer,pick-up,app,8/16/2020 23:26,selesai,8/16/2020 23:44,0,2020-08-16 23:26:00,20200816,6,6,120.0,120.0,1875000,1875000,1597620360.0
5001977,139586,128172,retailer,pick-up,app,8/18/2020 6:37,selesai,8/19/2020 15:45,0,2020-08-18 06:37:00,20200818,12,8,261.0,141.0,4775500,3328500,1597732620.0
4978388,148246,151404,retailer,pick-up,otc,8/16/2020 17:45,selesai,8/16/2020 17:45,0,2020-08-16 17:45:00,20200816,6,2,160.0,20.0,1095500,302500,1597599900.0
4978251,1113363,1124739,retailer,pick-up,app,8/16/2020 17:37,selesai,8/18/2020 18:54,0,2020-08-16 17:37:00,20200816,7,0,60.0,0.0,1168000,0,1597599420.0
4982596,54526,39941,retailer,pick-up,app,8/17/2020 6:18,siap-diambil,8/19/2020 10:46,0,2020-08-17 06:18:00,20200817,17,7,112.0,24.0,1737600,405400,1597645080.0
4982609,136235,85644,retailer,same-day,app,8/17/2020 6:20,selesai,8/19/2020 6:27,0,2020-08-17 06:20:00,20200817,2,2,2.0,2.0,379500,379500,1597645200.0
4982628,189624,98270,retailer,pick-up,app,8/17/2020 6:21,selesai,8/19/2020 23:07,0,2020-08-17 06:21:00,20200817,13,0,43.0,0.0,460500,0,1597645260.0
4982663,143945,189362,retailer,pick-up,app,8/17/2020 6:27,selesai,8/19/2020 8:38,0,2020-08-17 06:27:00,20200817,17,1,238.0,1.0,688300,44000,1597645620.0
4982695,151910,70197,retailer,pick-up,app,8/17/2020 6:30,siap-diambil,8/17/2020 9:28,0,2020-08-17 06:30:00,20200817,13,3,40.0,15.0,1495050,274250,1597645800.0
4982713,164729,1130136,retailer,pick-up,app,8/17/2020 6:31,selesai,8/17/2020 18:24,0,2020-08-17 06:31:00,20200817,16,1,146.0,2.0,604800,44200,1597645860.0
4982746,137121,229856,retailer,pick-up,app,8/17/2020 6:35,selesai,8/18/2020 6:47,0,2020-08-17 06:35:00,20200817,4,2,15.0,5.0,312500,128500,1597646100.0
4982763,54443,5401,retailer,pick-up,app,8/17/2020 6:36,selesai,8/24/2020 18:32,0,2020-08-17 06:36:00,20200817,7,7,36.0,36.0,635950,635950,1597646160.0
4982777,152326,184581,retailer,pick-up,app,8/17/2020 6:38,selesai,8/18/2020 6:49,0,2020-08-17 06:38:00,20200817,5,0,15.0,0.0,490000,0,1597646280.0
4980691,53628,33025,retailer,pick-up,app,8/16/2020 21:18,selesai,8/23/2020 21:49,0,2020-08-16 21:18:00,20200816,5,2,60.0,20.0,987200,378200,1597612680.0
4875717,226471,133889,retailer,pick-up,app,8/12/2020 8:59,selesai,8/14/2020 14:14,0,2020-08-12 08:59:00,20200812,1,1,10.0,10.0,193000,193000,1597222740.0
4983714,53891,139735,retailer,pick-up,app,8/17/2020 7:30,pesanan-diterima,9/15/2020 19:00,0,2020-08-17 07:30:00,20200817,5,0,150.0,0.0,2570750,0,1597649400.0
4983749,139013,216502,retailer,pick-up,app,8/17/2020 7:32,selesai,9/2/2020 11:52,0,2020-08-17 07:32:00,20200817,2,0,88.0,0.0,545000,0,1597649520.0
4983799,230531,655815,retailer,same-day,app,8/17/2020 7:34,selesai,8/17/2020 14:08,0,2020-08-17 07:34:00,20200817,26,0,53.0,0.0,835900,0,1597649640.0
4983846,56579,31870,retailer,pick-up,app,8/17/2020 7:36,selesai,8/21/2020 5:50,0,2020-08-17 07:36:00,20200817,20,6,114.0,55.0,1203400,936500,1597649760.0
4983864,134958,85448,retailer,pick-up,app,8/17/2020 7:37,selesai,8/17/2020 11:06,0,2020-08-17 07:37:00,20200817,17,0,67.0,0.0,1022750,0,1597649820.0
4982059,1198869,44097,retailer,next-day,app,8/17/2020 0:52,selesai,8/24/2020 7:52,0,2020-08-17 00:52:00,20200817,9,9,303.0,303.0,5042400,5042400,1597625520.0
4982060,135527,75421,retailer,same-day,app,8/17/2020 0:52,selesai,8/17/2020 7:34,0,2020-08-17 00:52:00,20200817,10,1,20.0,5.0,6701300,1102500,1597625520.0
4982077,137079,82054,retailer,same-day,app,8/17/2020 1:01,selesai,8/18/2020 18:27,0,2020-08-17 01:01:00,20200817,4,0,4.0,0.0,529000,0,1597626060.0
4982092,153762,156031,retailer,pick-up,app,8/17/2020 1:12,selesai,8/21/2020 11:44,0,2020-08-17 01:12:00,20200817,43,4,967.0,36.0,8540100,744500,1597626720.0
4982109,55081,1132199,retailer,pick-up,app,8/17/2020 1:34,selesai,8/23/2020 10:17,0,2020-08-17 01:34:00,20200817,16,5,211.0,70.0,3887000,1472500,1597628040.0
4982128,139682,224785,retailer,pick-up,app,8/17/2020 2:16,selesai,8/23/2020 13:41,0,2020-08-17 02:16:00,20200817,54,2,330.0,7.0,1168000,130600,1597630560.0
4982141,136229,128386,retailer,next-day,app,8/17/2020 2:44,selesai,8/20/2020 13:58,0,2020-08-17 02:44:00,20200817,10,0,393.0,0.0,3204000,0,1597632240.0
4934327,58508,31489,retailer,pick-up,app,8/14/2020 14:13,selesai,8/21/2020 12:52,0,2020-08-14 14:13:00,20200814,12,6,22.0,16.0,1782000,1184000,1597414380.0
4979738,1093878,1124324,retailer,pick-up,app,8/16/2020 19:32,selesai,8/16/2020 22:13,0,2020-08-16 19:32:00,20200816,16,0,207.0,0.0,417500,0,1597606320.0
4979755,53835,263385,retailer,next-day,app,8/16/2020 19:34,selesai,8/22/2020 15:26,0,2020-08-16 19:34:00,20200816,1,0,36.0,0.0,189800,0,1597606440.0
4837181,1145,557,retailer,pick-up,app,8/10/2020 13:36,selesai,8/16/2020 12:25,0,2020-08-10 13:36:00,20200810,9,8,44.0,20.0,450450,416950,1597066560.0
3921520,57404,167386,retailer,pick-up,app,6/29/2020 7:33,selesai,6/30/2020 9:13,0,2020-06-29 07:33:00,20200629,5,2,6.0,2.0,1099000,378500,1593415980.0
4077679,146179,82947,retailer,pick-up,app,7/6/2020 18:16,selesai,7/12/2020 23:06,0,2020-07-06 18:16:00,20200706,18,11,1228.0,1152.0,1878050,1598950,1594059360.0
4205749,55001,45848,retailer,same-day,app,7/13/2020 8:18,selesai,7/13/2020 19:32,0,2020-07-13 08:18:00,20200713,15,4,263.0,60.0,2113900,900500,1594628280.0
4205781,59040,48371,retailer,pick-up,app,7/13/2020 8:19,selesai,7/15/2020 21:36,0,2020-07-13 08:19:00,20200713,5,4,12.0,6.0,3496500,2500500,1594628340.0
4205832,100514,160550,retailer,same-day,app,7/13/2020 8:20,selesai,7/13/2020 18:05,0,2020-07-13 08:20:00,20200713,23,7,245.0,65.0,5771350,1314700,1594628400.0
4063661,54442,5923,retailer,next-day,app,7/6/2020 9:38,selesai,7/8/2020 11:01,0,2020-07-06 09:38:00,20200706,2,2,15.0,15.0,331500,331500,1594028280.0
3924359,154376,257717,retailer,pick-up,app,6/29/2020 9:05,selesai,7/1/2020 23:26,0,2020-06-29 09:05:00,20200629,11,1,59.0,10.0,850500,159000,1593421500.0
3924413,56113,61146,retailer,pick-up,app,6/29/2020 9:06,selesai,6/30/2020 14:49,0,2020-06-29 09:06:00,20200629,30,3,140.0,6.0,603200,101700,1593421560.0
3924463,169334,74559,retailer,same-day,app,6/29/2020 9:08,selesai,7/1/2020 16:47,0,2020-06-29 09:08:00,20200629,4,3,12.0,9.0,198609,143109,1593421680.0
3925799,238680,114520,retailer,pick-up,app,6/29/2020 10:00,selesai,7/3/2020 9:04,0,2020-06-29 10:00:00,20200629,20,4,133.0,34.0,1801150,714500,1593424800.0
3925831,151258,97974,retailer,pick-up,app,6/29/2020 10:03,selesai,6/29/2020 15:04,0,2020-06-29 10:03:00,20200629,7,4,25.0,8.0,4078800,1314300,1593424980.0
4080470,1142,792,retailer,pick-up,app,7/6/2020 22:52,selesai,7/8/2020 19:38,0,2020-07-06 22:52:00,20200706,18,5,84.0,24.0,1420400,456150,1594075920.0
4080505,55548,46268,retailer,pick-up,app,7/6/2020 22:57,selesai,7/7/2020 9:34,0,2020-07-06 22:57:00,20200706,8,0,135.0,0.0,799800,0,1594076220.0
4080538,54011,9129,retailer,next-day,app,7/6/2020 23:03,selesai,7/9/2020 19:13,0,2020-07-06 23:03:00,20200706,12,0,31.0,0.0,4391000,0,1594076580.0
3928390,132747,107394,retailer,pick-up,app,6/29/2020 15:38,selesai,7/6/2020 21:23,0,2020-06-29 15:38:00,20200629,8,8,36.0,36.0,734400,734400,1593445080.0
3968116,100492,96539,retailer,pick-up,app,7/1/2020 10:40,selesai,7/1/2020 10:55,0,2020-07-01 10:40:00,20200701,8,8,31.0,31.0,576350,576350,1593600000.0
4071732,57662,20022,retailer,pick-up,app,7/6/2020 13:55,siap-diambil,7/6/2020 15:58,0,2020-07-06 13:55:00,20200706,9,2,456.0,70.0,7264700,1358500,1594043700.0
4071782,53744,238837,retailer,next-day,app,7/6/2020 13:57,selesai,7/18/2020 14:02,0,2020-07-06 13:57:00,20200706,1,0,20.0,0.0,191000,0,1594043820.0
4071799,1151,100312,retailer,next-day,app,7/6/2020 13:58,selesai,7/28/2020 1:02,0,2020-07-06 13:58:00,20200706,14,9,69.0,52.0,1192250,876150,1594043880.0
4749555,55289,142393,retailer,next-day,app,8/6/2020 11:12,selesai,8/8/2020 13:44,0,2020-08-06 11:12:00,20200806,12,0,85.0,0.0,1124375,0,1596712320.0
4749624,56639,44598,retailer,same-day,app,8/6/2020 11:14,selesai,8/8/2020 12:18,0,2020-08-06 11:14:00,20200806,9,0,99.0,0.0,2447500,0,1596712440.0
4749641,56529,153600,retailer,pick-up,otc,8/6/2020 11:15,selesai,8/6/2020 11:15,0,2020-08-06 11:15:00,20200806,24,4,366.0,55.0,6515500,963500,1596712500.0
4749656,1131,237278,retailer,pick-up,otc,8/6/2020 11:15,selesai,8/6/2020 11:15,0,2020-08-06 11:15:00,20200806,2,1,25.0,20.0,293500,230000,1596712500.0
4823206,155337,224863,retailer,pick-up,app,8/10/2020 6:13,selesai,8/15/2020 13:09,0,2020-08-10 06:13:00,20200810,33,1,260.0,2.0,669400,31900,1597039980.0
4735652,178864,230281,retailer,pick-up,otc,8/5/2020 17:33,selesai,8/5/2020 17:33,0,2020-08-05 17:33:00,20200805,1,0,20.0,0.0,23500,0,1596648780.0
4735669,148742,127002,retailer,pick-up,app,8/5/2020 17:34,selesai,8/6/2020 12:51,0,2020-08-05 17:34:00,20200805,3,3,23.0,23.0,862000,862000,1596648840.0
4735684,172708,108592,retailer,pick-up,app,8/5/2020 17:35,selesai,8/5/2020 19:02,0,2020-08-05 17:35:00,20200805,2,1,4.0,1.0,261000,159000,1596648900.0
4735702,137949,110778,retailer,pick-up,app,8/5/2020 17:35,selesai,8/12/2020 17:33,0,2020-08-05 17:35:00,20200805,3,1,3.0,1.0,450500,175000,1596648900.0
4831358,140598,126295,retailer,same-day,app,8/10/2020 10:34,selesai,8/10/2020 10:44,0,2020-08-10 10:34:00,20200810,6,6,20.0,20.0,630200,630200,1597055640.0
4978419,262889,121892,retailer,pick-up,app,8/16/2020 17:48,selesai,8/24/2020 10:00,0,2020-08-16 17:48:00,20200816,1,1,10.0,10.0,221000,221000,1597600080.0
4983656,183958,2906,retailer,pick-up,app,8/17/2020 7:27,selesai,8/17/2020 23:50,0,2020-08-17 07:27:00,20200817,5,2,54.0,10.0,330000,218000,1597649220.0
4981484,235487,127580,retailer,next-day,app,8/16/2020 22:48,pesanan-diterima,8/30/2020 22:28,0,2020-08-16 22:48:00,20200816,5,5,5.0,5.0,857500,857500,1597618080.0
4981565,130078,76426,retailer,pick-up,app,8/16/2020 23:00,selesai,8/17/2020 9:24,0,2020-08-16 23:00:00,20200816,6,4,156.0,35.0,1120750,603750,1597618800.0
4705994,155615,126912,retailer,pick-up,app,8/4/2020 14:05,selesai,8/11/2020 12:54,0,2020-08-04 14:05:00,20200804,5,5,8.0,8.0,193650,193650,1596549900.0
4706211,165124,98407,retailer,same-day,app,8/4/2020 14:12,selesai,8/6/2020 7:39,0,2020-08-04 14:12:00,20200804,3,3,30.0,30.0,594500,594500,1596550320.0
4706213,65518,11536,retailer,pick-up,app,8/4/2020 14:12,siap-diambil,8/4/2020 15:28,0,2020-08-04 14:12:00,20200804,6,0,42.0,0.0,730750,0,1596550320.0
4706264,137518,118985,retailer,pick-up,app,8/4/2020 14:14,selesai,8/6/2020 13:18,0,2020-08-04 14:14:00,20200804,1,1,20.0,20.0,442000,442000,1596550440.0
4706396,135560,125391,retailer,pick-up,app,8/4/2020 14:19,selesai,8/4/2020 14:47,0,2020-08-04 14:19:00,20200804,2,0,30.0,0.0,411000,0,1596550740.0
4706494,138680,129112,retailer,pick-up,app,8/4/2020 14:22,selesai,8/8/2020 11:53,0,2020-08-04 14:22:00,20200804,1,1,10.0,10.0,184000,184000,1596550920.0
4706762,54509,54416,retailer,pick-up,app,8/4/2020 14:32,siap-diambil,8/6/2020 8:22,0,2020-08-04 14:32:00,20200804,9,9,113.0,113.0,3059500,3059500,1596551520.0
4665933,146095,37352,retailer,pick-up,app,8/3/2020 1:21,selesai,8/24/2020 13:37,0,2020-08-03 01:21:00,20200803,2,1,50.0,10.0,299000,214000,1596417660.0
4980746,139586,622944,retailer,pick-up,app,8/16/2020 21:24,selesai,8/29/2020 13:08,0,2020-08-16 21:24:00,20200816,11,7,29.0,15.0,504900,296700,1597613040.0
4980797,101429,82342,retailer,next-day,app,8/16/2020 21:30,selesai,8/19/2020 20:12,0,2020-08-16 21:30:00,20200816,1,0,20.0,0.0,226000,0,1597613400.0
4980882,1131320,103653,retailer,pick-up,app,8/16/2020 21:40,selesai,8/18/2020 6:38,0,2020-08-16 21:40:00,20200816,14,2,94.0,10.0,1029150,203500,1597614000.0
4983005,54011,3119,retailer,same-day,app,8/17/2020 6:53,selesai,8/20/2020 12:46,0,2020-08-17 06:53:00,20200817,9,3,45.0,26.0,620000,406100,1597647180.0
4983052,134958,235850,retailer,same-day,app,8/17/2020 6:56,selesai,8/19/2020 19:40,0,2020-08-17 06:56:00,20200817,2,2,5.0,5.0,879000,879000,1597647360.0
4983105,54448,24574,retailer,pick-up,app,8/17/2020 6:59,selesai,8/20/2020 19:09,0,2020-08-17 06:59:00,20200817,11,7,115.0,110.0,3004000,2381000,1597647540.0
5190573,1103422,1195854,retailer,pick-up,app,8/26/2020 9:21,selesai,8/26/2020 9:47,0,2020-08-26 09:21:00,20200826,19,3,89.0,6.0,853200,114600,1598433660.0
5190590,147622,240896,retailer,pick-up,app,8/26/2020 9:21,siap-diambil,9/4/2020 12:11,0,2020-08-26 09:21:00,20200826,1,1,10.0,10.0,158000,158000,1598433660.0
5190607,54995,52014,retailer,same-day,app,8/26/2020 9:22,selesai,9/4/2020 15:59,0,2020-08-26 09:22:00,20200826,19,3,192.0,30.0,3379800,679200,1598433720.0
4976404,136248,192444,retailer,pick-up,app,8/16/2020 15:30,siap-diambil,8/16/2020 18:28,0,2020-08-16 15:30:00,20200816,18,5,68.0,13.0,758900,274500,1597591800.0
4976419,53898,228230,retailer,pick-up,app,8/16/2020 15:31,selesai,8/19/2020 14:13,0,2020-08-16 15:31:00,20200816,4,4,50.0,50.0,759000,759000,1597591860.0
4976504,53989,248250,retailer,pick-up,app,8/16/2020 15:36,siap-diambil,8/17/2020 8:44,0,2020-08-16 15:36:00,20200816,2,0,7.0,0.0,137800,0,1597592160.0
4976519,1131,1128059,retailer,pick-up,otc,8/16/2020 15:37,selesai,8/16/2020 15:37,0,2020-08-16 15:37:00,20200816,3,3,12.0,12.0,148900,148900,1597592220.0
4979812,56964,45739,retailer,pick-up,app,8/16/2020 19:39,selesai,8/17/2020 8:44,0,2020-08-16 19:39:00,20200816,23,7,328.0,59.0,3023000,1322500,1597606740.0
4851592,140598,126295,retailer,same-day,app,8/11/2020 8:50,selesai,8/12/2020 7:14,0,2020-08-11 08:50:00,20200811,8,8,38.0,38.0,821100,821100,1597135800.0
4982601,164729,1132621,retailer,pick-up,app,8/17/2020 6:19,selesai,8/18/2020 13:30,0,2020-08-17 06:19:00,20200817,41,1,159.0,10.0,2193900,183500,1597645140.0
4982618,54264,2686,retailer,same-day,app,8/17/2020 6:20,selesai,8/17/2020 16:43,0,2020-08-17 06:20:00,20200817,10,6,796.0,160.0,5229500,3411000,1597645200.0
4982620,164729,69661,retailer,pick-up,app,8/17/2020 6:21,selesai,8/18/2020 13:30,0,2020-08-17 06:21:00,20200817,13,4,255.0,40.0,1629000,566500,1597645260.0
4982654,142663,231713,retailer,pick-up,app,8/17/2020 6:25,selesai,8/19/2020 15:24,0,2020-08-17 06:25:00,20200817,20,0,120.0,0.0,505550,0,1597645500.0
4982686,57782,29429,retailer,same-day,app,8/17/2020 6:29,selesai,8/19/2020 22:28,0,2020-08-17 06:29:00,20200817,27,5,56.0,14.0,2586900,937000,1597645740.0
4982701,162846,39524,retailer,pick-up,app,8/17/2020 6:31,selesai,8/20/2020 14:25,0,2020-08-17 06:31:00,20200817,4,1,65.0,5.0,1048250,96750,1597645860.0
4982703,55001,41656,retailer,same-day,app,8/17/2020 6:31,selesai,8/18/2020 15:07,0,2020-08-17 06:31:00,20200817,8,4,42.0,30.0,834000,529000,1597645860.0
4982705,1101189,1124095,retailer,pick-up,app,8/17/2020 6:31,selesai,8/18/2020 14:46,0,2020-08-17 06:31:00,20200817,14,3,41.0,12.0,973750,369150,1597645860.0
4982720,134664,236616,retailer,pick-up,app,8/17/2020 6:32,selesai,8/17/2020 15:12,0,2020-08-17 06:32:00,20200817,29,4,485.0,20.0,1327250,335500,1597645920.0
4982737,54470,67909,retailer,same-day,app,8/17/2020 6:34,selesai,8/19/2020 7:18,0,2020-08-17 06:34:00,20200817,25,1,463.0,2.0,414550,31700,1597646040.0
4980680,55192,51249,retailer,pick-up,app,8/16/2020 21:16,selesai,8/18/2020 21:01,0,2020-08-16 21:16:00,20200816,4,0,21.0,0.0,45250,0,1597612560.0
4982152,129050,78120,retailer,pick-up,app,8/17/2020 3:09,selesai,9/7/2020 15:13,0,2020-08-17 03:09:00,20200817,1,1,5.0,5.0,108750,108750,1597633740.0
4982167,139385,1120102,retailer,pick-up,app,8/17/2020 3:27,siap-diambil,8/17/2020 6:12,0,2020-08-17 03:27:00,20200817,2,0,2.0,0.0,31600,0,1597634820.0
4982169,140245,114288,retailer,pick-up,app,8/17/2020 3:27,selesai,8/19/2020 0:22,0,2020-08-17 03:27:00,20200817,8,8,56.0,56.0,1245000,1245000,1597634820.0
4079329,135771,161731,retailer,pick-up,app,7/6/2020 20:37,selesai,7/16/2020 21:35,0,2020-07-06 20:37:00,20200706,1,0,60.0,0.0,179000,0,1594067820.0
4064285,144763,121172,retailer,same-day,app,7/6/2020 9:55,selesai,7/7/2020 12:06,0,2020-07-06 09:55:00,20200706,6,3,61.0,30.0,1083000,564000,1594029300.0
3924769,1091157,1067894,retailer,pick-up,app,6/29/2020 9:17,selesai,6/30/2020 19:05,0,2020-06-29 09:17:00,20200629,5,2,55.0,15.0,903500,300500,1593422220.0
3924786,137063,200207,retailer,pick-up,app,6/29/2020 9:18,selesai,6/30/2020 16:15,0,2020-06-29 09:18:00,20200629,21,8,78.0,47.0,1341500,819200,1593422280.0
3924820,141997,105436,retailer,pick-up,app,6/29/2020 9:19,selesai,7/2/2020 14:18,0,2020-06-29 09:19:00,20200629,4,3,34.0,24.0,769000,556000,1593422340.0
3924822,265419,93526,retailer,pick-up,app,6/29/2020 9:19,selesai,7/1/2020 6:59,0,2020-06-29 09:19:00,20200629,5,5,70.0,70.0,1592000,1592000,1593422340.0
3924852,169010,174870,retailer,pick-up,app,6/29/2020 9:20,selesai,6/29/2020 20:50,0,2020-06-29 09:20:00,20200629,2,0,11.0,0.0,100400,0,1593422400.0
3926258,57662,26932,retailer,pick-up,app,6/29/2020 11:21,selesai,6/30/2020 8:40,0,2020-06-29 11:21:00,20200629,22,0,227.0,0.0,3070550,0,1593429660.0
