id,wholesaler_id,retailer_id,buyer_type,shipping_type,order_type,book_time,last_status,last_status_time,anomaly_label
4983632,156626,154794,retailer,pick-up,app,8/17/2020 7:26,selesai,8/19/2020 8:37,0
4981509,154492,215901,retailer,pick-up,otc,8/16/2020 22:52,selesai,8/16/2020 22:52,0
4981524,133124,113581,retailer,pick-up,otc,8/16/2020 22:53,selesai,8/16/2020 22:53,0
4981542,138797,101841,retailer,pick-up,app,8/16/2020 22:56,selesai,8/17/2020 17:56,0
4981559,1132355,1190616,retailer,pick-up,app,8/16/2020 22:59,selesai,8/27/2020 5:22,0
4705935,135619,121441,retailer,pick-up,app,8/4/2020 14:04,selesai,8/4/2020 17:13,0
4706321,180942,81021,retailer,pick-up,app,8/4/2020 14:16,selesai,8/14/2020 13:50,0
4706322,229599,126568,retailer,pick-up,app,8/4/2020 14:16,selesai,8/10/2020 16:07,0
4706389,151715,45716,retailer,pick-up,app,8/4/2020 14:18,selesai,8/5/2020 9:39,0
4706504,154376,1156000,retailer,pick-up,app,8/4/2020 14:22,selesai,8/6/2020 22:38,0
4980741,178278,30354,retailer,pick-up,app,8/16/2020 21:24,selesai,8/17/2020 13:51,0
4980756,172574,1114183,retailer,pick-up,app,8/16/2020 21:25,selesai,8/17/2020 13:38,0
4980873,227477,108217,retailer,pick-up,app,8/16/2020 21:39,selesai,8/26/2020 17:00,0
4980874,154492,215649,retailer,pick-up,otc,8/16/2020 21:39,selesai,8/16/2020 21:39,0
4980888,140356,153230,retailer,pick-up,otc,8/16/2020 21:40,selesai,8/16/2020 21:40,0
4983014,53999,15508,retailer,same-day,app,8/17/2020 6:54,selesai,8/18/2020 12:50,0
4983096,149170,201980,retailer,pick-up,app,8/17/2020 6:58,siap-diambil,8/18/2020 14:28,0
5190596,134684,114729,retailer,pick-up,app,8/26/2020 9:22,selesai,9/2/2020 16:15,0
5190599,165211,196598,retailer,pick-up,app,8/26/2020 9:22,selesai,8/29/2020 10:04,0
4976429,153701,1115183,retailer,pick-up,app,8/16/2020 15:32,selesai,8/19/2020 8:26,0
4976511,137089,240602,retailer,same-day,app,8/16/2020 15:37,selesai,8/20/2020 10:21,0
4976576,135527,75414,retailer,pick-up,app,8/16/2020 15:41,selesai,9/8/2020 16:59,0
5033986,58028,24796,retailer,pick-up,app,8/19/2020 9:35,selesai,8/20/2020 20:26,0
4979820,1100265,48393,retailer,pick-up,otc,8/16/2020 19:40,selesai,8/16/2020 20:58,0
4979852,1147,2074,retailer,next-day,app,8/16/2020 19:45,selesai,8/19/2020 20:02,0
4979970,1105760,1222313,retailer,pick-up,otc,8/16/2020 19:59,selesai,8/16/2020 19:59,0
4980337,54995,34614,retailer,same-day,app,8/16/2020 20:39,selesai,8/22/2020 12:20,0
4978133,151384,124943,retailer,pick-up,app,8/16/2020 17:29,selesai,8/22/2020 10:24,0
4978247,57646,48513,retailer,pick-up,app,8/16/2020 17:37,siap-diambil,8/17/2020 12:31,0
4978248,158723,97699,retailer,pick-up,app,8/16/2020 17:37,selesai,8/18/2020 7:54,0
4736208,234839,52101,retailer,pick-up,app,8/5/2020 18:06,siap-diambil,8/9/2020 20:31,0
4736242,135291,119693,retailer,pick-up,app,8/5/2020 18:08,selesai,8/7/2020 10:54,0
4736340,182952,94213,retailer,next-day,app,8/5/2020 18:14,pesanan-diterima,8/7/2020 15:00,0
4736372,56113,156784,retailer,same-day,app,8/5/2020 18:16,selesai,8/6/2020 21:47,0
4736374,54022,242619,retailer,pick-up,otc,8/5/2020 18:16,selesai,8/5/2020 18:16,0
4700644,55952,18727,retailer,pick-up,app,8/4/2020 11:13,selesai,8/5/2020 10:44,0
4692254,143918,76878,retailer,pick-up,app,8/4/2020 5:31,selesai,8/8/2020 13:56,0
4692279,154376,227822,retailer,same-day,app,8/4/2020 5:36,selesai,8/5/2020 1:07,0
4637470,150615,117934,retailer,pick-up,app,8/1/2020 10:08,selesai,8/1/2020 11:15,0
4721959,134615,30362,retailer,pick-up,app,8/5/2020 9:36,selesai,8/9/2020 17:44,0
4721991,57415,41270,retailer,pick-up,app,8/5/2020 9:37,selesai,8/6/2020 7:06,0
4722061,138821,117202,retailer,pick-up,app,8/5/2020 9:39,selesai,8/5/2020 11:22,0
4722068,56121,52613,retailer,same-day,app,8/5/2020 9:39,selesai,8/6/2020 12:54,0
4722100,139377,106910,retailer,pick-up,app,8/5/2020 9:40,selesai,8/5/2020 11:08,0
4722102,54022,1122735,retailer,pick-up,otc,8/5/2020 9:40,selesai,8/5/2020 9:40,0
4980903,154492,592768,retailer,pick-up,otc,8/16/2020 21:42,selesai,8/16/2020 21:42,0
5030603,134903,190532,retailer,pick-up,app,8/19/2020 8:04,selesai,8/22/2020 8:39,0
3925016,1101189,1118145,retailer,pick-up,app,6/29/2020 9:25,selesai,6/30/2020 8:37,0
4080040,141865,115496,retailer,pick-up,app,7/6/2020 21:48,selesai,7/9/2020 10:33,0
4374441,57354,51405,retailer,next-day,app,7/20/2020 14:59,selesai,7/24/2020 5:57,0
4068101,56945,149555,retailer,pick-up,app,7/6/2020 11:47,selesai,7/22/2020 15:04,0
4523490,1105694,173993,retailer,pick-up,app,7/27/2020 9:44,selesai,8/31/2020 12:24,0
4523517,135318,108452,retailer,pick-up,app,7/27/2020 9:44,selesai,7/27/2020 10:06,0
4069444,170591,1122917,retailer,pick-up,app,7/6/2020 12:34,selesai,7/6/2020 14:52,0
4069512,185639,1124632,retailer,pick-up,otc,7/6/2020 12:36,selesai,7/6/2020 12:36,0
4069612,137619,94664,retailer,pick-up,app,7/6/2020 12:39,selesai,7/9/2020 16:42,0
4380566,242591,106659,retailer,pick-up,app,7/20/2020 20:47,selesai,7/21/2020 13:53,0
4380598,136225,78320,retailer,pick-up,app,7/20/2020 20:49,selesai,7/24/2020 14:50,0
4358095,140337,102726,retailer,pick-up,app,7/20/2020 5:56,selesai,7/22/2020 10:52,0
4358097,132747,109477,retailer,pick-up,app,7/20/2020 5:56,selesai,7/21/2020 12:16,0
4358102,175613,45358,retailer,pick-up,app,7/20/2020 5:57,selesai,7/20/2020 11:57,0
4358127,55275,45297,retailer,same-day,app,7/20/2020 6:00,selesai,7/23/2020 6:53,0
4358129,142463,220031,retailer,pick-up,app,7/20/2020 6:00,selesai,7/20/2020 17:15,0
4528631,222228,1122782,retailer,pick-up,app,7/27/2020 11:57,selesai,7/28/2020 6:06,0
4528661,139404,111827,retailer,pick-up,app,7/27/2020 11:58,selesai,7/27/2020 12:03,0
4749369,137074,113997,retailer,same-day,app,8/6/2020 11:06,selesai,8/9/2020 0:07,0
4749408,59398,38812,retailer,pick-up,app,8/6/2020 11:07,selesai,8/6/2020 18:48,0
4749435,163416,93765,retailer,same-day,app,8/6/2020 11:08,selesai,8/10/2020 9:08,0
4749542,137074,114617,retailer,same-day,app,8/6/2020 11:12,selesai,8/8/2020 23:59,0
4722168,135822,240113,retailer,same-day,app,8/5/2020 9:41,selesai,8/6/2020 18:09,0
4822642,138013,219958,retailer,pick-up,app,8/10/2020 2:13,selesai,8/13/2020 14:57,0
4822701,261265,113898,retailer,pick-up,app,8/10/2020 4:00,selesai,8/11/2020 20:22,0
4822735,136345,701671,retailer,pick-up,app,8/10/2020 4:40,selesai,8/16/2020 12:22,0
4822776,150427,36378,retailer,same-day,app,8/10/2020 5:11,selesai,8/11/2020 8:50,0
4722570,54022,246529,retailer,pick-up,otc,8/5/2020 9:52,selesai,8/5/2020 9:52,0
4722593,53989,3287,retailer,same-day,app,8/5/2020 9:52,selesai,8/7/2020 7:18,0
4722629,135297,206004,retailer,pick-up,app,8/5/2020 9:53,selesai,8/5/2020 11:11,0
4712131,235793,1180387,retailer,pick-up,app,8/4/2020 18:21,siap-diambil,8/25/2020 9:50,0
4691918,54022,239802,retailer,pick-up,otc,8/4/2020 0:53,selesai,8/4/2020 0:53,0
4691979,54459,43473,retailer,pick-up,app,8/4/2020 1:27,selesai,8/5/2020 9:50,0
4692011,53829,216490,retailer,same-day,app,8/4/2020 1:49,selesai,8/6/2020 17:17,0
4744864,152366,663779,retailer,same-day,app,8/6/2020 9:02,selesai,8/7/2020 12:09,0
4744896,161833,73738,retailer,same-day,app,8/6/2020 9:03,selesai,8/7/2020 21:39,0
4744921,132183,1180574,retailer,pick-up,otc,8/6/2020 9:04,selesai,8/6/2020 9:04,0
4822812,135781,76447,retailer,pick-up,app,8/10/2020 5:26,selesai,8/10/2020 16:39,0
4705947,1128894,120124,retailer,pick-up,app,8/4/2020 14:04,selesai,8/5/2020 22:09,0
4229248,134903,190532,retailer,pick-up,app,7/14/2020 7:40,selesai,7/15/2020 8:58,0
3928423,56578,242745,retailer,pick-up,app,6/29/2020 15:39,selesai,6/29/2020 17:08,0
3928424,139191,105725,retailer,pick-up,app,6/29/2020 15:39,selesai,7/2/2020 9:05,0
4433926,140598,126295,retailer,pick-up,app,7/23/2020 7:40,selesai,7/23/2020 13:53,0
4071683,137986,238370,retailer,pick-up,app,7/6/2020 13:54,selesai,7/7/2020 11:22,0
4071733,140151,1131308,retailer,pick-up,otc,7/6/2020 13:55,selesai,7/6/2020 13:55,0
4749607,144899,239505,retailer,pick-up,app,8/6/2020 11:14,selesai,8/6/2020 12:43,0
4749639,55967,30179,retailer,pick-up,app,8/6/2020 11:15,selesai,8/10/2020 16:03,0
4749671,54022,5355,retailer,next-day,app,8/6/2020 11:16,selesai,8/8/2020 10:31,0
4823189,54214,43667,retailer,next-day,app,8/10/2020 6:12,selesai,8/10/2020 14:22,0
4823207,180478,85272,retailer,pick-up,app,8/10/2020 6:13,selesai,8/12/2020 12:09,0
4823208,57949,227612,retailer,pick-up,app,8/10/2020 6:13,siap-diambil,8/13/2020 22:33,0
4735699,139102,119815,retailer,pick-up,app,8/5/2020 17:35,siap-diambil,8/5/2020 18:50,0
4735785,54584,206344,retailer,pick-up,otc,8/5/2020 17:41,selesai,8/5/2020 17:41,0
4735803,235793,1180387,retailer,pick-up,app,8/5/2020 17:41,siap-diambil,8/9/2020 14:30,0
4744641,55289,25415,retailer,next-day,app,8/6/2020 8:56,konfirmasi-perubahan,9/14/2020 13:16,0
4744724,172989,78616,retailer,pick-up,app,8/6/2020 8:58,selesai,8/6/2020 17:07,0
4744727,135297,1135164,retailer,pick-up,otc,8/6/2020 8:58,selesai,8/6/2020 8:58,0
4744760,61984,267284,retailer,pick-up,app,8/6/2020 8:59,siap-diambil,8/25/2020 18:45,0
4723399,191450,94033,retailer,same-day,app,8/5/2020 10:14,selesai,8/7/2020 15:22,0
4723417,160548,119046,retailer,pick-up,app,8/5/2020 10:14,selesai,8/5/2020 18:01,0
4736386,144651,87552,retailer,pick-up,app,8/5/2020 18:16,selesai,8/14/2020 19:31,0
4736404,135779,162717,retailer,pick-up,otc,8/5/2020 18:17,selesai,8/5/2020 18:17,0
4736418,54022,1097725,retailer,pick-up,otc,8/5/2020 18:18,selesai,8/5/2020 18:18,0
4718556,150615,117934,retailer,pick-up,app,8/5/2020 7:56,selesai,8/5/2020 9:18,0
4981740,248606,1128441,retailer,pick-up,otc,8/16/2020 23:22,selesai,8/16/2020 23:22,0
4981757,58453,629692,retailer,pick-up,app,8/16/2020 23:25,selesai,8/21/2020 9:23,0
3920485,54022,237876,retailer,pick-up,otc,6/29/2020 6:36,selesai,6/29/2020 6:36,0
4526092,139535,139811,retailer,pick-up,app,7/27/2020 10:49,selesai,8/5/2020 11:17,0
4526095,137074,121553,retailer,same-day,app,7/27/2020 10:49,selesai,7/28/2020 11:57,0
4204797,54020,864530,retailer,same-day,app,7/13/2020 7:50,selesai,7/13/2020 14:45,0
4204798,1103422,1134499,retailer,pick-up,app,7/13/2020 7:50,selesai,7/14/2020 7:56,0
4204829,238099,252107,retailer,pick-up,app,7/13/2020 7:51,selesai,7/13/2020 13:17,0
4204848,54036,31892,retailer,pick-up,app,7/13/2020 7:51,selesai,7/16/2020 7:39,0
4205633,56141,11581,retailer,same-day,app,7/13/2020 8:14,selesai,7/13/2020 15:07,0
4205697,54741,23434,retailer,pick-up,app,7/13/2020 8:16,pesanan-diterima,7/16/2020 23:09,0
3922154,146189,1125452,retailer,pick-up,app,6/29/2020 7:58,selesai,6/29/2020 17:24,0
3922222,158027,95885,retailer,same-day,app,6/29/2020 8:01,selesai,6/30/2020 18:09,0
3922254,137184,184100,retailer,pick-up,app,6/29/2020 8:01,siap-diambil,8/4/2020 13:23,0
4206516,173382,37543,retailer,pick-up,app,7/13/2020 8:38,selesai,8/23/2020 10:26,0
4206534,138067,1112044,retailer,pick-up,app,7/13/2020 8:39,selesai,7/21/2020 18:57,0
4206551,132935,126976,retailer,pick-up,app,7/13/2020 8:39,selesai,7/14/2020 7:07,0
4206552,137969,167469,retailer,pick-up,otc,7/13/2020 8:39,selesai,7/13/2020 8:39,0
4206583,54444,67411,retailer,same-day,app,7/13/2020 8:40,selesai,7/17/2020 10:43,0
3923858,183635,98707,retailer,same-day,app,6/29/2020 8:50,selesai,7/4/2020 13:18,0
3926083,58446,157538,retailer,pick-up,app,6/29/2020 10:38,siap-diambil,6/29/2020 11:58,0
3926134,54584,55313,retailer,pick-up,otc,6/29/2020 10:58,selesai,6/29/2020 14:32,0
4530757,55241,2492,retailer,pick-up,app,7/27/2020 13:07,selesai,7/27/2020 15:52,0
4530839,244969,42489,retailer,same-day,app,7/27/2020 13:10,selesai,7/30/2020 16:27,0
3928155,182377,96266,retailer,same-day,app,6/29/2020 15:34,selesai,7/1/2020 8:04,0
3928205,147545,102022,retailer,same-day,app,6/29/2020 15:35,selesai,7/1/2020 12:44,0
3928270,54995,197350,retailer,same-day,app,6/29/2020 15:36,selesai,7/1/2020 12:48,0
3928287,137913,105948,retailer,pick-up,app,6/29/2020 15:36,selesai,6/30/2020 17:42,0
3928323,53990,3584,retailer,pick-up,app,6/29/2020 15:37,siap-diambil,8/25/2020 13:38,0
4069340,54011,3107,retailer,same-day,app,7/6/2020 12:31,selesai,7/10/2020 15:10,0
4069357,54459,10538,retailer,pick-up,app,7/6/2020 12:31,selesai,7/8/2020 13:44,0
4823087,53885,26473,retailer,pick-up,app,8/10/2020 6:02,siap-diambil,9/6/2020 17:07,0
4823119,54995,178495,retailer,same-day,app,8/10/2020 6:06,selesai,8/13/2020 18:12,0
4823162,137026,73625,retailer,same-day,app,8/10/2020 6:10,selesai,8/12/2020 17:16,0
4748992,148844,127823,retailer,same-day,app,8/6/2020 10:55,selesai,8/8/2020 8:32,0
4749015,222228,133891,retailer,pick-up,app,8/6/2020 10:56,selesai,8/6/2020 15:06,0
4749060,54584,20911,retailer,next-day,app,8/6/2020 10:57,selesai,8/7/2020 12:10,0
4749194,170856,174605,retailer,same-day,app,8/6/2020 11:01,selesai,8/8/2020 15:14,0
4749258,56644,38931,retailer,pick-up,app,8/6/2020 11:03,selesai,8/7/2020 13:46,0
5001209,161833,180893,retailer,pick-up,app,8/18/2020 2:41,selesai,8/19/2020 23:02,0
4976641,54200,51647,retailer,pick-up,app,8/16/2020 15:45,selesai,8/20/2020 7:08,0
4982221,60622,62907,retailer,pick-up,app,8/17/2020 4:45,selesai,8/17/2020 10:38,0
4982255,132747,254919,retailer,pick-up,app,8/17/2020 5:11,selesai,8/17/2020 7:53,0
4982264,139653,145497,retailer,same-day,app,8/17/2020 5:17,selesai,8/18/2020 10:29,0
4982266,54307,53668,retailer,next-day,app,8/17/2020 5:17,selesai,8/21/2020 9:26,0
4982298,141815,1120576,retailer,pick-up,app,8/17/2020 5:25,selesai,8/18/2020 18:09,0
4982321,140159,76157,retailer,pick-up,app,8/17/2020 5:31,selesai,8/17/2020 13:09,0
4982332,189624,99350,retailer,pick-up,app,8/17/2020 5:35,selesai,8/19/2020 23:07,0
4982366,57698,42441,retailer,pick-up,app,8/17/2020 5:43,selesai,8/17/2020 9:59,0
4982389,54454,55911,retailer,pick-up,app,8/17/2020 5:48,selesai,8/20/2020 7:32,0
4982391,56677,228659,retailer,pick-up,app,8/17/2020 5:48,selesai,8/18/2020 5:41,0
4982021,171241,71881,retailer,pick-up,app,8/17/2020 0:21,selesai,8/17/2020 13:18,0
4982023,137121,249465,retailer,pick-up,app,8/17/2020 0:22,selesai,8/19/2020 15:27,0
4982032,60092,65468,retailer,pick-up,app,8/17/2020 0:27,selesai,8/19/2020 8:10,0
4982396,55001,44244,retailer,same-day,app,8/17/2020 5:49,selesai,8/17/2020 16:02,0
4980185,140100,1124710,retailer,pick-up,otc,8/16/2020 20:23,selesai,8/16/2020 20:23,0
4980219,140356,148240,retailer,pick-up,otc,8/16/2020 20:27,selesai,8/16/2020 20:27,0
4980251,159970,247360,retailer,next-day,app,8/16/2020 20:30,selesai,8/19/2020 7:18,0
4980294,150878,102283,retailer,pick-up,app,8/16/2020 20:34,selesai,8/17/2020 21:39,0
4977945,140578,119713,retailer,pick-up,app,8/16/2020 17:14,selesai,8/26/2020 21:04,0
4978043,54022,238249,retailer,pick-up,otc,8/16/2020 17:21,selesai,8/16/2020 17:21,0
4982423,55548,23398,retailer,next-day,app,8/17/2020 5:56,selesai,8/18/2020 15:00,0
4982425,56945,59632,retailer,pick-up,app,8/17/2020 5:56,selesai,8/18/2020 7:06,0
4982430,156672,157232,retailer,pick-up,app,8/17/2020 5:57,selesai,8/20/2020 16:14,0
4982464,68874,19419,retailer,pick-up,app,8/17/2020 6:02,selesai,8/22/2020 19:57,0
4982489,54444,216218,retailer,same-day,app,8/17/2020 6:06,selesai,8/21/2020 8:44,0
4982491,54307,89763,retailer,pick-up,app,8/17/2020 6:06,selesai,8/18/2020 13:18,0
4982525,183958,225066,retailer,same-day,app,8/17/2020 6:10,selesai,8/17/2020 23:51,0
4982530,144940,174345,retailer,pick-up,app,8/17/2020 6:10,selesai,8/17/2020 11:01,0
4982555,56945,89795,retailer,pick-up,app,8/17/2020 6:13,selesai,8/17/2020 8:22,0
4982564,53744,9637,retailer,next-day,app,8/17/2020 6:14,selesai,8/19/2020 7:55,0
4982566,176929,72362,retailer,same-day,app,8/17/2020 6:15,konfirmasi-perubahan,8/19/2020 16:31,0
4982589,56529,246410,retailer,pick-up,app,8/17/2020 6:18,selesai,8/30/2020 10:55,0
4982591,54027,55862,retailer,same-day,app,8/17/2020 6:18,selesai,8/20/2020 15:02,0
4706033,140944,102525,retailer,next-day,app,8/4/2020 14:06,selesai,8/6/2020 14:25,0
4706040,138030,49647,retailer,pick-up,app,8/4/2020 14:07,selesai,8/5/2020 7:36,0
4706067,139013,87499,retailer,pick-up,app,8/4/2020 14:08,selesai,8/14/2020 14:44,0
4706101,145575,79407,retailer,pick-up,app,8/4/2020 14:09,selesai,8/4/2020 15:24,0
4706142,141891,267170,retailer,pick-up,app,8/4/2020 14:10,selesai,8/15/2020 12:16,0
4721618,138693,270761,retailer,pick-up,app,8/5/2020 9:28,selesai,8/5/2020 9:40,0
4721716,53919,20840,retailer,pick-up,app,8/5/2020 9:30,selesai,8/8/2020 12:05,0
4698652,178213,1101023,retailer,pick-up,otc,8/4/2020 10:12,selesai,8/4/2020 10:12,0
4698677,136248,72662,retailer,pick-up,app,8/4/2020 10:13,selesai,8/10/2020 12:09,0
4698688,57782,47080,retailer,same-day,app,8/4/2020 10:13,selesai,8/5/2020 9:11,0
4698722,53744,11436,retailer,next-day,app,8/4/2020 10:14,konfirmasi-perubahan,8/25/2020 15:04,0
4738096,54737,20281,retailer,next-day,app,8/5/2020 20:24,selesai,8/9/2020 18:39,0
4981085,55001,16619,retailer,next-day,app,8/16/2020 22:01,selesai,8/17/2020 11:48,0
4981128,140356,148917,retailer,pick-up,otc,8/16/2020 22:05,selesai,8/16/2020 22:05,0
4981153,140138,1181048,retailer,pick-up,otc,8/16/2020 22:08,selesai,8/16/2020 22:08,0
4981226,137074,265024,retailer,next-day,app,8/16/2020 22:18,selesai,8/18/2020 7:58,0
4981230,56127,54080,retailer,pick-up,app,8/16/2020 22:19,selesai,8/18/2020 11:34,0
4981253,143945,172142,retailer,pick-up,app,8/16/2020 22:21,selesai,8/19/2020 9:01,0
4983534,235793,1190640,retailer,pick-up,app,8/17/2020 7:22,siap-diambil,8/22/2020 0:18,0
4981555,1104175,231663,retailer,pick-up,app,8/16/2020 22:58,selesai,8/27/2020 9:20,0
4981562,135818,235916,retailer,pick-up,app,8/16/2020 22:59,selesai,8/22/2020 17:07,0
4981564,66021,50044,retailer,pick-up,app,8/16/2020 22:59,selesai,8/16/2020 23:44,0
4983093,172989,70459,retailer,pick-up,app,8/17/2020 6:58,selesai,8/26/2020 11:30,0
4983134,134358,72173,retailer,same-day,app,8/17/2020 7:01,selesai,8/19/2020 15:38,0
5190534,141570,109923,retailer,pick-up,app,8/26/2020 9:20,selesai,8/28/2020 7:22,0
5190561,153701,285044,retailer,pick-up,app,8/26/2020 9:21,selesai,8/30/2020 10:46,0
5190600,151733,318380,retailer,pick-up,otc,8/26/2020 9:22,selesai,8/26/2020 19:51,0
4976405,56677,1133883,retailer,pick-up,app,8/16/2020 15:30,selesai,8/17/2020 7:39,0
4976516,139675,652109,retailer,pick-up,app,8/16/2020 15:37,selesai,8/16/2020 17:05,0
4958434,185886,215241,retailer,pick-up,app,8/15/2020 14:09,selesai,8/17/2020 8:55,0
4849466,57955,43335,retailer,pick-up,app,8/11/2020 7:46,selesai,8/20/2020 20:57,0
4979817,66021,28338,retailer,pick-up,otc,8/16/2020 19:40,selesai,8/16/2020 19:40,0
4979858,143450,128191,retailer,pick-up,app,8/16/2020 19:46,selesai,8/16/2020 19:55,0
4979951,53841,5741,retailer,next-day,app,8/16/2020 19:57,selesai,8/20/2020 14:55,0
4979990,53631,49671,retailer,next-day,app,8/16/2020 20:02,selesai,8/18/2020 9:36,0
4978213,194117,257562,retailer,pick-up,app,8/16/2020 17:34,selesai,8/25/2020 11:07,0
4978288,199030,217091,retailer,pick-up,otc,8/16/2020 17:40,selesai,8/16/2020 17:40,0
4982625,54038,156609,retailer,pick-up,app,8/17/2020 6:21,selesai,8/18/2020 7:33,0
4982630,136965,728005,retailer,same-day,app,8/17/2020 6:22,selesai,8/20/2020 12:17,0
4982655,56677,231968,retailer,pick-up,app,8/17/2020 6:25,selesai,8/29/2020 5:13,0
4982659,173825,77735,retailer,pick-up,app,8/17/2020 6:26,selesai,8/19/2020 7:25,0
4982689,185886,189790,retailer,pick-up,app,8/17/2020 6:30,selesai,8/17/2020 21:14,0
4982691,1136,471,retailer,pick-up,app,8/17/2020 6:30,selesai,8/19/2020 13:20,0
4982723,137026,85975,retailer,pick-up,app,8/17/2020 6:33,selesai,8/17/2020 14:46,0
4982725,162833,232041,retailer,pick-up,app,8/17/2020 6:33,siap-diambil,8/18/2020 13:09,0
4982734,61533,174693,retailer,pick-up,app,8/17/2020 6:34,siap-diambil,8/17/2020 8:47,0
4982757,54027,215337,retailer,same-day,app,8/17/2020 6:36,selesai,8/20/2020 15:01,0
4982764,53923,50194,retailer,next-day,app,8/17/2020 6:37,selesai,8/17/2020 12:26,0
4980653,264361,1134399,retailer,pick-up,app,8/16/2020 21:13,selesai,8/16/2020 21:21,0
4980692,54478,2729,retailer,next-day,app,8/16/2020 21:18,selesai,8/21/2020 16:26,0
4980717,66021,50412,retailer,pick-up,otc,8/16/2020 21:20,selesai,8/16/2020 21:20,0
4980115,140100,240156,retailer,pick-up,otc,8/16/2020 20:14,selesai,8/16/2020 20:14,0
4978311,139554,123668,retailer,pick-up,app,8/16/2020 17:41,selesai,8/17/2020 20:53,0
4980383,53629,8265,retailer,pick-up,app,8/16/2020 20:45,selesai,8/18/2020 10:43,0
4980460,151417,116097,retailer,pick-up,app,8/16/2020 20:52,selesai,8/17/2020 18:29,0
4980592,132747,111042,retailer,pick-up,app,8/16/2020 21:07,selesai,8/18/2020 4:50,0
4982800,1098867,1130772,retailer,pick-up,app,8/17/2020 6:40,selesai,8/18/2020 10:52,0
4982900,57942,92098,retailer,pick-up,app,8/17/2020 6:47,selesai,8/20/2020 9:12,0
3924289,207938,292606,retailer,same-day,app,6/29/2020 9:03,selesai,6/30/2020 14:09,0
4520798,135619,172503,retailer,pick-up,app,7/27/2020 8:37,selesai,7/29/2020 10:26,0
4520823,140100,107361,retailer,pick-up,app,7/27/2020 8:37,selesai,7/28/2020 8:16,0
3925400,137610,98357,retailer,pick-up,app,6/29/2020 9:37,selesai,7/1/2020 16:25,0
3925434,169010,174228,retailer,pick-up,app,6/29/2020 9:38,selesai,6/29/2020 20:50,0
3925963,135781,179523,retailer,same-day,app,6/29/2020 10:18,selesai,6/29/2020 19:30,0
3926004,101585,239169,retailer,same-day,app,6/29/2020 10:24,selesai,7/1/2020 22:48,0
4526407,60388,20113,retailer,same-day,app,7/27/2020 10:56,selesai,7/28/2020 7:54,0
4526416,165055,143704,retailer,same-day,app,7/27/2020 10:56,selesai,7/29/2020 8:57,0
4337464,140598,126295,retailer,same-day,app,7/18/2020 14:37,selesai,7/19/2020 13:56,0
4357609,56636,222809,retailer,pick-up,app,7/20/2020 0:03,selesai,7/20/2020 17:23,0
4983742,57966,227996,retailer,pick-up,app,8/17/2020 7:31,siap-diambil,8/17/2020 9:07,0
4983792,56159,27263,retailer,pick-up,app,8/17/2020 7:34,selesai,8/18/2020 8:32,0
4983828,61533,7121,retailer,pick-up,app,8/17/2020 7:35,selesai,8/19/2020 8:38,0
5001719,101582,141819,retailer,same-day,app,8/18/2020 6:18,selesai,8/25/2020 10:07,0
5001769,157442,71794,retailer,pick-up,app,8/18/2020 6:23,selesai,8/22/2020 10:45,0
5001826,53880,13379,retailer,same-day,app,8/18/2020 6:26,selesai,8/19/2020 17:30,0
4982063,137175,95469,retailer,pick-up,app,8/17/2020 0:53,selesai,8/18/2020 15:27,0
4982074,137079,82054,retailer,next-day,app,8/17/2020 1:00,selesai,8/18/2020 18:28,0
4982088,137079,76515,retailer,pick-up,app,8/17/2020 1:08,selesai,8/17/2020 12:17,0
4982099,56909,40588,retailer,pick-up,app,8/17/2020 1:21,selesai,8/17/2020 6:28,0
4982113,132747,261409,retailer,pick-up,app,8/17/2020 1:41,selesai,8/18/2020 4:50,0
4982163,1128894,105348,retailer,pick-up,app,8/17/2020 3:21,selesai,8/25/2020 22:01,0
4982174,140245,112527,retailer,pick-up,app,8/17/2020 3:37,selesai,8/25/2020 21:51,0
3924885,54022,244358,retailer,pick-up,otc,6/29/2020 9:21,selesai,6/29/2020 9:21,0
4108521,134903,190532,retailer,pick-up,app,7/8/2020 9:43,selesai,7/8/2020 16:25,0
3926235,141564,125488,retailer,pick-up,app,6/29/2020 11:18,selesai,6/30/2020 18:08,0
3926321,153398,51937,retailer,pick-up,app,6/29/2020 11:32,selesai,6/30/2020 10:53,0
3926328,151347,176336,retailer,pick-up,app,6/29/2020 11:35,selesai,7/7/2020 20:15,0
3926353,137986,164439,retailer,pick-up,app,6/29/2020 11:38,selesai,7/3/2020 13:43,0
4149622,151268,92997,retailer,pick-up,app,7/10/2020 8:19,selesai,7/10/2020 8:27,0
4374363,235793,1132818,retailer,pick-up,app,7/20/2020 14:57,siap-diambil,7/21/2020 7:16,0
4068502,139702,214279,retailer,pick-up,app,7/6/2020 12:01,selesai,7/15/2020 9:19,0
4068577,54480,1113748,retailer,same-day,app,7/6/2020 12:04,selesai,7/12/2020 1:07,0
4357751,57966,228031,retailer,same-day,app,7/20/2020 1:44,pesanan-diterima,7/21/2020 18:00,0
4357762,57796,17363,retailer,same-day,app,7/20/2020 2:01,selesai,7/20/2020 14:42,0
4069788,54995,245423,retailer,same-day,app,7/6/2020 12:46,konfirmasi-perubahan,7/6/2020 17:40,0
4744286,135786,474509,retailer,pick-up,otc,8/6/2020 8:46,selesai,8/6/2020 8:46,0
4744304,55289,26294,retailer,next-day,app,8/6/2020 8:47,selesai,8/8/2020 13:47,0
