,id,wholesaler_id,retailer_id,buyer_type,shipping_type,order_type,book_time,last_status,last_status_time,trx_time,trx_date,line_count,line_hms,value,value_hms,qty,qty_hms,value_hms_pred,diff,anomaly_label_pred
2158,3953624,137930,832052.0,retailer,pick-up,app,6/30/2020 15:20,selesai,7/1/2020 9:03,2020-06-30 15:20:00,20200630,10,10,20345000,20345000,1060,1060,0.0,0.0,0.0
2159,3953641,54465,29114.0,retailer,pick-up,app,6/30/2020 15:21,selesai,7/5/2020 18:16,2020-06-30 15:21:00,20200630,22,7,2125100,602950,113,31,0.0,0.0,0.0
2160,3954863,137164,0.0,guest,pick-up,otc,6/30/2020 16:12,selesai,7/1/2020 7:36,2020-06-30 16:12:00,20200630,15,4,7908000,1086000,294,60,0.0,0.0,0.0
2161,4824044,60841,6322.0,retailer,pick-up,app,8/10/2020 7:06,selesai,8/11/2020 15:37,2020-08-10 07:06:00,20200810,4,2,528000,243000,30,15,0.0,0.0,0.0
2162,4823257,56553,48537.0,retailer,pick-up,app,8/10/2020 6:17,selesai,8/10/2020 20:10,2020-08-10 06:17:00,20200810,6,2,177900,69500,22,3,0.0,0.0,0.0
2163,4823275,56639,208074.0,retailer,pick-up,app,8/10/2020 6:18,siap-diambil,8/10/2020 12:38,2020-08-10 06:18:00,20200810,27,2,1822500,134800,269,8,0.0,0.0,0.0
2164,4823289,144849,34773.0,retailer,same-day,app,8/10/2020 6:19,selesai,8/11/2020 19:17,2020-08-10 06:19:00,20200810,8,2,518475,185375,49,6,0.0,0.0,0.0
2165,4823340,139158,34807.0,retailer,pick-up,app,8/10/2020 6:23,selesai,8/11/2020 10:01,2020-08-10 06:23:00,20200810,9,9,992925,992925,5520,5520,0.0,0.0,0.0
2166,4823343,56945,68543.0,retailer,pick-up,app,8/10/2020 6:23,selesai,9/7/2020 10:44,2020-08-10 06:23:00,20200810,30,2,1143300,217850,69,4,0.0,0.0,0.0
2167,4823357,133390,79731.0,retailer,pick-up,app,8/10/2020 6:24,selesai,8/10/2020 13:03,2020-08-10 06:24:00,20200810,31,6,1243000,419100,165,19,0.0,0.0,0.0
2168,3570172,101341,183035.0,retailer,pick-up,app,6/8/2020 9:35,selesai,6/8/2020 16:09,2020-06-08 09:35:00,20200608,16,3,4087510,1105560,385,60,0.0,0.0,0.0
2169,3570175,133489,1110726.0,retailer,pick-up,otc,6/8/2020 9:35,selesai,6/8/2020 9:35,2020-06-08 09:35:00,20200608,6,6,1180250,1180250,60,60,0.0,0.0,0.0
2170,3570189,55952,59528.0,retailer,pick-up,app,6/8/2020 9:36,selesai,6/18/2020 16:57,2020-06-08 09:36:00,20200608,16,6,6599838,1855499,695,100,0.0,0.0,0.0
2171,3570190,138013,113361.0,retailer,pick-up,app,6/8/2020 9:36,selesai,6/9/2020 20:39,2020-06-08 09:36:00,20200608,13,6,1269100,473800,59,24,0.0,0.0,0.0
2172,3570207,132935,125822.0,retailer,pick-up,app,6/8/2020 9:37,selesai,6/8/2020 17:37,2020-06-08 09:37:00,20200608,1,1,163000,163000,10,10,276620.5,0.697058282208589,0.0
2173,3570258,142463,150595.0,retailer,pick-up,app,6/8/2020 9:39,siap-diambil,6/8/2020 10:40,2020-06-08 09:39:00,20200608,4,0,221600,0,24,0,0.0,0.0,0.0
2174,3570275,158238,94438.0,retailer,pick-up,app,6/8/2020 9:39,selesai,6/8/2020 21:58,2020-06-08 09:39:00,20200608,7,5,1937000,1332000,9,6,0.0,0.0,0.0
2175,3720034,144906,0.0,guest,pick-up,otc,6/17/2020 16:04,selesai,6/17/2020 16:04,2020-06-17 16:04:00,20200617,23,1,757800,66300,392,3,333963.3,4.0371540346908,1.0
2176,3790779,57961,3143.0,retailer,pick-up,app,6/22/2020 6:50,selesai,6/30/2020 13:38,2020-06-22 06:50:00,20200622,9,2,1259500,265500,277,20,0.0,0.0,0.0
2177,3790794,150385,216337.0,retailer,pick-up,app,6/22/2020 6:51,selesai,6/22/2020 12:53,2020-06-22 06:51:00,20200622,7,4,1143500,791000,52,35,0.0,0.0,0.0
2178,3790862,189876,98637.0,retailer,pick-up,app,6/22/2020 6:55,selesai,8/22/2020 8:11,2020-06-22 06:55:00,20200622,21,2,2612100,317500,216,15,0.0,0.0,0.0
2179,3790880,54995,13898.0,retailer,same-day,app,6/22/2020 6:56,selesai,6/23/2020 15:33,2020-06-22 06:56:00,20200622,3,1,3833500,2197000,160,100,1828779.5,0.1676015020482476,0.0
2180,3790897,139549,267650.0,retailer,same-day,app,6/22/2020 6:57,selesai,6/23/2020 12:04,2020-06-22 06:57:00,20200622,32,0,1931550,0,334,0,0.0,0.0,0.0
2181,3700281,135785,0.0,guest,pick-up,otc,6/16/2020 13:57,selesai,6/16/2020 13:57,2020-06-16 13:57:00,20200616,5,0,1408000,0,11,0,0.0,0.0,0.0
2182,3710909,171889,0.0,guest,pick-up,otc,6/17/2020 9:28,selesai,6/17/2020 9:28,2020-06-17 09:28:00,20200617,7,1,194150,22250,25,1,288595.56,11.970587078651686,1.0
2183,3538755,151538,0.0,guest,pick-up,otc,6/5/2020 17:07,selesai,6/5/2020 17:07,2020-06-05 17:07:00,20200605,1,1,214000,214000,1,1,311694.94,0.4565183995327103,0.0
2184,3538837,199030,0.0,guest,pick-up,otc,6/5/2020 17:15,selesai,6/5/2020 17:15,2020-06-05 17:15:00,20200605,13,3,7289500,916500,345,50,0.0,0.0,0.0
2185,3482450,63731,0.0,guest,pick-up,otc,6/1/2020 17:25,selesai,6/1/2020 17:25,2020-06-01 17:25:00,20200601,3,0,310000,0,22,0,0.0,0.0,0.0
2186,3788053,57699,0.0,guest,pick-up,otc,6/21/2020 19:32,selesai,6/21/2020 19:32,2020-06-21 19:32:00,20200621,3,1,485000,227000,3,1,199339.56,0.1218521475770925,0.0
2187,3602563,199030,0.0,guest,pick-up,otc,6/10/2020 9:53,selesai,6/10/2020 9:53,2020-06-10 09:53:00,20200610,16,3,5642000,467000,188,30,0.0,0.0,0.0
2188,3550034,199030,0.0,guest,pick-up,otc,6/6/2020 12:56,selesai,6/6/2020 12:56,2020-06-06 12:56:00,20200606,4,0,1510000,0,55,0,0.0,0.0,0.0
2189,3799853,140161,0.0,guest,pick-up,otc,6/22/2020 12:01,selesai,6/22/2020 12:01,2020-06-22 12:01:00,20200622,23,2,477000,82500,64,6,0.0,0.0,0.0
2190,3799918,135785,0.0,guest,pick-up,otc,6/22/2020 12:03,selesai,6/22/2020 12:03,2020-06-22 12:03:00,20200622,4,0,1860000,0,5,0,0.0,0.0,0.0
2191,4086788,143538,0.0,guest,pick-up,otc,7/7/2020 9:53,selesai,7/7/2020 9:53,2020-07-07 09:53:00,20200707,2,2,2380000,2380000,104,104,0.0,0.0,0.0
2192,4154893,143538,0.0,guest,pick-up,otc,7/10/2020 10:52,selesai,7/10/2020 10:52,2020-07-10 10:52:00,20200710,2,1,442000,221000,20,10,429468.44,0.9432960972850679,0.0
2193,4142108,158293,0.0,guest,pick-up,otc,7/9/2020 16:34,selesai,7/9/2020 16:34,2020-07-09 16:34:00,20200709,3,0,294000,0,3,0,0.0,0.0,0.0
2194,4142393,238758,0.0,guest,pick-up,otc,7/9/2020 16:48,selesai,7/9/2020 16:48,2020-07-09 16:48:00,20200709,9,2,1329000,381000,67,20,0.0,0.0,0.0
2195,4142457,140356,0.0,guest,pick-up,otc,7/9/2020 16:51,selesai,7/9/2020 16:51,2020-07-09 16:51:00,20200709,1,1,15850,15850,1,1,296628.38,17.714723974763405,1.0
2196,4155176,178815,0.0,guest,pick-up,otc,7/10/2020 11:01,selesai,7/10/2020 11:01,2020-07-10 11:01:00,20200710,3,2,313500,202500,15,10,0.0,0.0,0.0
2197,4073069,137969,0.0,guest,pick-up,otc,7/6/2020 14:44,selesai,7/6/2020 14:44,2020-07-06 14:44:00,20200706,1,0,50000,0,24,0,0.0,0.0,0.0
2198,4143411,139692,0.0,guest,pick-up,otc,7/9/2020 17:49,selesai,7/9/2020 17:49,2020-07-09 17:49:00,20200709,5,2,99800,72000,15,3,0.0,0.0,0.0
2199,4130125,137735,0.0,guest,pick-up,otc,7/9/2020 9:38,selesai,7/9/2020 9:38,2020-07-09 09:38:00,20200709,1,0,10000,0,1,0,0.0,0.0,0.0
2200,3519708,144906,0.0,guest,pick-up,otc,6/4/2020 12:56,selesai,6/4/2020 12:57,2020-06-04 12:56:00,20200604,6,0,438000,0,50,0,0.0,0.0,0.0
2201,3501692,57669,0.0,guest,pick-up,otc,6/3/2020 9:41,selesai,6/3/2020 9:42,2020-06-03 09:41:00,20200603,13,2,317100,64800,57,3,0.0,0.0,0.0
2202,3501817,207938,0.0,guest,pick-up,otc,6/3/2020 9:47,selesai,6/3/2020 9:50,2020-06-03 09:47:00,20200603,11,7,6878600,2968600,274,40,0.0,0.0,0.0
2203,3668348,158293,0.0,guest,pick-up,otc,6/14/2020 18:19,selesai,6/14/2020 18:19,2020-06-14 18:19:00,20200614,1,0,35000,0,1,0,0.0,0.0,0.0
2204,3556104,140356,0.0,guest,pick-up,otc,6/6/2020 23:43,selesai,6/6/2020 23:43,2020-06-06 23:43:00,20200606,1,1,15850,15850,1,1,296628.38,17.714723974763405,1.0
2205,3530395,143538,0.0,guest,pick-up,otc,6/5/2020 9:31,selesai,6/5/2020 9:31,2020-06-05 09:31:00,20200605,2,2,510000,510000,25,25,0.0,0.0,0.0
2206,3530502,143538,0.0,guest,pick-up,otc,6/5/2020 9:36,selesai,6/5/2020 9:36,2020-06-05 09:36:00,20200605,4,4,529000,529000,25,25,0.0,0.0,0.0
2207,3786138,175330,0.0,guest,pick-up,otc,6/21/2020 15:37,selesai,6/21/2020 15:37,2020-06-21 15:37:00,20200621,11,1,219700,23000,38,2,294475.94,11.803301630434783,1.0
2208,3587985,60841,0.0,guest,pick-up,otc,6/9/2020 10:37,selesai,6/9/2020 10:37,2020-06-09 10:37:00,20200609,3,1,606000,185000,3,1,205510.12,0.11086554054054054,0.0
2209,3794651,174861,0.0,guest,pick-up,otc,6/22/2020 9:16,selesai,6/22/2020 9:16,2020-06-22 09:16:00,20200622,10,2,2352500,390000,185,20,0.0,0.0,0.0
2210,3934503,137074,160482.0,retailer,pick-up,app,6/29/2020 19:43,selesai,6/30/2020 22:13,2020-06-29 19:43:00,20200629,15,5,1568500,533500,207,24,0.0,0.0,0.0
2211,3953587,54027,54734.0,retailer,next-day,app,6/30/2020 15:19,selesai,7/2/2020 8:31,2020-06-30 15:19:00,20200630,10,1,958000,221000,80,10,251600.69,0.13846464932126698,0.0
2212,3953621,54022,1116232.0,retailer,pick-up,otc,6/30/2020 15:20,selesai,6/30/2020 15:20,2020-06-30 15:20:00,20200630,6,3,456025,49525,6,3,0.0,0.0,0.0
2213,3953630,54802,2604.0,retailer,pick-up,app,6/30/2020 15:20,selesai,7/3/2020 8:21,2020-06-30 15:20:00,20200630,12,1,800900,111000,48,5,241385.62,1.1746452702702703,0.0
2214,4824039,139699,147400.0,retailer,pick-up,app,8/10/2020 7:05,selesai,8/15/2020 14:36,2020-08-10 07:05:00,20200810,4,2,200500,64000,13,4,0.0,0.0,0.0
2215,4824082,154613,243403.0,retailer,pick-up,app,8/10/2020 7:07,selesai,8/10/2020 9:56,2020-08-10 07:07:00,20200810,3,2,93500,66300,5,3,0.0,0.0,0.0
2216,4824105,139640,226244.0,retailer,pick-up,app,8/10/2020 7:08,selesai,8/12/2020 10:00,2020-08-10 07:08:00,20200810,5,1,1530000,276500,71,10,274998.56,0.005430153707052441,0.0
2217,4824107,131638,221706.0,retailer,pick-up,app,8/10/2020 7:08,selesai,8/10/2020 16:34,2020-08-10 07:08:00,20200810,3,0,172800,0,9,0,0.0,0.0,0.0
2218,4823212,233964,240544.0,retailer,same-day,app,8/10/2020 6:14,selesai,8/11/2020 8:38,2020-08-10 06:14:00,20200810,1,0,224000,0,20,0,0.0,0.0,0.0
2219,4823237,55001,48812.0,retailer,same-day,app,8/10/2020 6:15,selesai,8/10/2020 18:52,2020-08-10 06:15:00,20200810,3,1,606500,192500,30,10,254636.94,0.3227892857142857,0.0
2220,4823269,141409,153124.0,retailer,pick-up,app,8/10/2020 6:18,siap-diambil,8/11/2020 9:57,2020-08-10 06:18:00,20200810,29,2,2854550,160100,263,11,0.0,0.0,0.0
2221,4823280,56644,63449.0,retailer,pick-up,app,8/10/2020 6:19,selesai,8/10/2020 12:18,2020-08-10 06:19:00,20200810,32,6,7638750,2071500,757,120,0.0,0.0,0.0
2222,4823312,134958,73662.0,retailer,pick-up,app,8/10/2020 6:20,selesai,8/11/2020 20:43,2020-08-10 06:20:00,20200810,9,0,1025500,0,37,0,0.0,0.0,0.0
2223,4823335,53990,3634.0,retailer,next-day,app,8/10/2020 6:22,selesai,8/13/2020 17:57,2020-08-10 06:22:00,20200810,10,0,809400,0,393,0,0.0,0.0,0.0
2224,4823337,53903,65612.0,retailer,pick-up,app,8/10/2020 6:22,selesai,8/10/2020 16:44,2020-08-10 06:22:00,20200810,7,1,255500,55300,17,2,159819.5,1.8900452079566004,0.0
2225,3570169,132446,107861.0,retailer,pick-up,app,6/8/2020 9:35,selesai,6/24/2020 9:15,2020-06-08 09:35:00,20200608,18,9,7855400,4631400,417,234,0.0,0.0,0.0
2226,3570178,65023,32460.0,retailer,pick-up,app,6/8/2020 9:35,selesai,6/11/2020 11:05,2020-06-08 09:35:00,20200608,28,5,6345500,1409500,550,90,0.0,0.0,0.0
2227,3570201,62744,24298.0,retailer,pick-up,app,6/8/2020 9:36,selesai,8/2/2020 19:01,2020-06-08 09:36:00,20200608,5,2,442000,381000,37,20,0.0,0.0,0.0
2228,3570210,66120,26862.0,retailer,same-day,app,6/8/2020 9:37,selesai,6/9/2020 15:02,2020-06-08 09:37:00,20200608,15,6,1835500,847000,337,130,0.0,0.0,0.0
2229,3570212,141856,81493.0,retailer,pick-up,app,6/8/2020 9:37,selesai,6/28/2020 11:38,2020-06-08 09:37:00,20200608,5,0,239050,0,22,0,0.0,0.0,0.0
2230,3570235,150611,105772.0,retailer,pick-up,app,6/8/2020 9:38,selesai,6/8/2020 13:39,2020-06-08 09:38:00,20200608,7,1,309250,79250,17,5,239255.38,2.0189952681388013,0.0
2231,3570244,54022,243172.0,retailer,pick-up,otc,6/8/2020 9:38,selesai,6/8/2020 9:38,2020-06-08 09:38:00,20200608,7,6,204000,117500,7,6,0.0,0.0,0.0
2232,3570278,140599,81127.0,retailer,pick-up,app,6/8/2020 9:40,selesai,7/2/2020 17:19,2020-06-08 09:40:00,20200608,6,2,871200,534700,8,3,0.0,0.0,0.0
2233,3790739,139682,69400.0,retailer,same-day,app,6/22/2020 6:47,selesai,6/23/2020 7:30,2020-06-22 06:47:00,20200622,19,3,546900,157500,132,8,0.0,0.0,0.0
2234,3790782,57325,66313.0,retailer,pick-up,app,6/22/2020 6:50,selesai,7/1/2020 10:04,2020-06-22 06:50:00,20200622,12,0,1565900,0,242,0,0.0,0.0,0.0
2235,3790814,54019,52029.0,retailer,pick-up,app,6/22/2020 6:52,selesai,7/26/2020 9:10,2020-06-22 06:52:00,20200622,6,2,126050,32750,8,2,0.0,0.0,0.0
2236,3790839,57966,226749.0,retailer,same-day,app,6/22/2020 6:54,pesanan-diterima,6/23/2020 15:00,2020-06-22 06:54:00,20200622,35,1,2767150,228000,598,20,282878.88,0.24069682017543859,0.0
2237,3790882,53885,13553.0,retailer,pick-up,app,6/22/2020 6:56,selesai,6/25/2020 19:37,2020-06-22 06:56:00,20200622,20,5,2988500,741000,182,43,0.0,0.0,0.0
2238,3717012,153669,0.0,guest,pick-up,otc,6/17/2020 13:36,selesai,6/17/2020 13:36,2020-06-17 13:36:00,20200617,2,0,166000,0,20,0,0.0,0.0,0.0
2239,3707322,55081,0.0,guest,pick-up,otc,6/17/2020 6:56,selesai,6/17/2020 6:56,2020-06-17 06:56:00,20200617,4,1,134600,39000,9,2,207277.56,4.314809294871795,1.0
2240,3707447,55081,0.0,guest,pick-up,otc,6/17/2020 7:05,selesai,6/17/2020 7:05,2020-06-17 07:05:00,20200617,1,0,128500,0,1,0,0.0,0.0,0.0
2241,3710623,227995,0.0,guest,pick-up,otc,6/17/2020 9:18,selesai,6/17/2020 9:18,2020-06-17 09:18:00,20200617,5,5,715500,715500,40,40,0.0,0.0,0.0
2242,3720188,165818,0.0,guest,pick-up,otc,6/17/2020 16:12,selesai,6/17/2020 16:12,2020-06-17 16:12:00,20200617,3,3,133900,133900,9,9,0.0,0.0,0.0
2243,3784198,242591,0.0,guest,pick-up,otc,6/21/2020 12:44,selesai,6/21/2020 12:44,2020-06-21 12:44:00,20200621,1,0,3690000,0,240,0,0.0,0.0,0.0
2244,3696826,137950,0.0,guest,pick-up,otc,6/16/2020 11:12,selesai,6/16/2020 11:12,2020-06-16 11:12:00,20200616,8,0,234000,0,25,0,0.0,0.0,0.0
2245,3784232,237618,0.0,guest,pick-up,otc,6/21/2020 12:47,selesai,6/21/2020 12:47,2020-06-21 12:47:00,20200621,3,1,7490000,1590000,500,100,1713410.8,0.07761682389937107,0.0
2246,3710823,158293,0.0,guest,pick-up,otc,6/17/2020 9:25,selesai,6/17/2020 9:25,2020-06-17 09:25:00,20200617,9,0,875500,0,19,0,0.0,0.0,0.0
2247,3685317,230348,0.0,guest,pick-up,otc,6/15/2020 16:43,selesai,6/15/2020 16:43,2020-06-15 16:43:00,20200615,3,3,409500,409500,25,25,0.0,0.0,0.0
2248,3538851,178815,0.0,guest,pick-up,otc,6/5/2020 17:16,selesai,6/5/2020 17:16,2020-06-05 17:16:00,20200605,30,8,5240000,2450000,426,140,0.0,0.0,0.0
2249,3502953,199030,0.0,guest,pick-up,otc,6/3/2020 10:39,selesai,6/3/2020 10:40,2020-06-03 10:39:00,20200603,5,1,317300,37000,21,2,247021.5,5.676256756756756,1.0
2250,3664170,199030,0.0,guest,pick-up,otc,6/14/2020 11:17,selesai,6/14/2020 11:17,2020-06-14 11:17:00,20200614,5,0,3512500,0,67,0,0.0,0.0,0.0
2251,3799840,91873,0.0,guest,pick-up,otc,6/22/2020 12:00,selesai,6/22/2020 12:00,2020-06-22 12:00:00,20200622,12,0,519700,0,98,0,0.0,0.0,0.0
2252,4166880,178815,0.0,guest,pick-up,otc,7/10/2020 20:01,selesai,7/10/2020 20:01,2020-07-10 20:01:00,20200710,7,4,289000,174000,19,10,0.0,0.0,0.0
2253,4141744,66075,0.0,guest,pick-up,otc,7/9/2020 16:17,selesai,7/9/2020 16:17,2020-07-09 16:17:00,20200709,4,2,159200,64100,13,4,0.0,0.0,0.0
2254,4141935,140356,0.0,guest,pick-up,otc,7/9/2020 16:26,selesai,7/9/2020 16:26,2020-07-09 16:26:00,20200709,1,1,15850,15850,1,1,296628.38,17.714723974763405,1.0
2255,4154780,57669,0.0,guest,pick-up,otc,7/10/2020 10:49,selesai,7/10/2020 10:49,2020-07-10 10:49:00,20200710,9,1,1073500,326000,414,20,437023.8,0.3405638420245399,0.0
2256,4142203,199030,0.0,guest,pick-up,otc,7/9/2020 16:38,selesai,7/9/2020 16:38,2020-07-09 16:38:00,20200709,8,0,1452000,0,101,0,0.0,0.0,0.0
2257,4155046,143538,0.0,guest,pick-up,otc,7/10/2020 10:56,selesai,7/10/2020 10:56,2020-07-10 10:56:00,20200710,1,1,277000,277000,10,10,429468.44,0.5504275722021661,0.0
2258,4142403,140356,0.0,guest,pick-up,otc,7/9/2020 16:48,selesai,7/9/2020 16:48,2020-07-09 16:48:00,20200709,1,1,26950,26950,1,1,296628.38,10.006618738404452,1.0
2259,4142478,55081,0.0,guest,pick-up,otc,7/9/2020 16:53,selesai,7/9/2020 16:53,2020-07-09 16:53:00,20200709,8,3,678500,228600,128,106,0.0,0.0,0.0
2260,3624845,152326,83832.0,retailer,pick-up,app,6/11/2020 15:03,selesai,6/11/2020 16:59,2020-06-11 15:03:00,20200611,16,7,1068000,470600,54,23,0.0,0.0,0.0
2261,3624859,90350,14926.0,retailer,next-day,app,6/11/2020 15:03,selesai,6/18/2020 15:09,2020-06-11 15:03:00,20200611,5,1,624550,220900,35,10,338567.28,0.5326721650067904,0.0
2262,3624877,53886,26989.0,retailer,pick-up,app,6/11/2020 15:05,selesai,6/12/2020 14:27,2020-06-11 15:05:00,20200611,14,4,709050,360800,48,16,0.0,0.0,0.0
2263,3624888,149447,117469.0,retailer,pick-up,app,6/11/2020 15:05,selesai,6/23/2020 10:09,2020-06-11 15:05:00,20200611,1,1,221000,221000,10,10,288110.5,0.3036674208144796,0.0
2264,3624902,138680,240619.0,retailer,pick-up,app,6/11/2020 15:06,selesai,7/1/2020 8:07,2020-06-11 15:06:00,20200611,1,1,184000,184000,10,10,286525.0,0.5572010869565217,0.0
2265,3624920,136300,79224.0,retailer,same-day,app,6/11/2020 15:07,konfirmasi-perubahan,6/12/2020 10:22,2020-06-11 15:07:00,20200611,16,6,3098250,1587500,287,70,0.0,0.0,0.0
2266,3624945,156672,185378.0,retailer,pick-up,app,6/11/2020 15:09,selesai,6/12/2020 7:16,2020-06-11 15:09:00,20200611,9,6,404400,227800,24,10,0.0,0.0,0.0
2267,3624963,56639,205845.0,retailer,pick-up,app,6/11/2020 15:09,selesai,6/18/2020 15:31,2020-06-11 15:09:00,20200611,19,2,510200,76200,82,4,0.0,0.0,0.0
2268,3624977,54188,849644.0,retailer,same-day,app,6/11/2020 15:10,selesai,6/15/2020 15:29,2020-06-11 15:10:00,20200611,8,7,540900,457650,30,25,0.0,0.0,0.0
2269,3624988,54022,237478.0,retailer,pick-up,otc,6/11/2020 15:10,selesai,6/11/2020 15:10,2020-06-11 15:10:00,20200611,8,6,2052525,120025,8,6,0.0,0.0,0.0
2270,3662663,199030,0.0,guest,pick-up,otc,6/14/2020 9:33,selesai,6/14/2020 9:33,2020-06-14 09:33:00,20200614,10,0,2351500,0,177,0,0.0,0.0,0.0
2271,3662781,140161,0.0,guest,pick-up,otc,6/14/2020 9:41,selesai,6/14/2020 9:41,2020-06-14 09:41:00,20200614,9,0,86700,0,25,0,0.0,0.0,0.0
2272,3708005,150878,0.0,guest,pick-up,otc,6/17/2020 7:36,selesai,6/17/2020 7:36,2020-06-17 07:36:00,20200617,2,0,153000,0,48,0,0.0,0.0,0.0
2273,3681583,234791,0.0,guest,pick-up,otc,6/15/2020 13:35,selesai,6/15/2020 13:46,2020-06-15 13:35:00,20200615,4,0,178400,0,52,0,0.0,0.0,0.0
2274,3681608,149447,0.0,guest,pick-up,otc,6/15/2020 13:36,selesai,6/15/2020 13:36,2020-06-15 13:36:00,20200615,2,1,444750,134750,7,5,371286.1,1.7553698979591836,0.0
2275,3762921,140161,0.0,guest,pick-up,otc,6/20/2020 7:35,selesai,6/20/2020 7:35,2020-06-20 07:35:00,20200620,5,0,146150,0,10,0,0.0,0.0,0.0
2276,3793230,135785,0.0,guest,pick-up,otc,6/22/2020 8:32,selesai,6/22/2020 8:32,2020-06-22 08:32:00,20200622,2,0,230000,0,2,0,0.0,0.0,0.0
2277,3805362,140356,0.0,guest,pick-up,otc,6/22/2020 15:56,selesai,6/22/2020 15:56,2020-06-22 15:56:00,20200622,1,1,16300,16300,1,1,296628.38,17.19805981595092,1.0
2278,3896378,55081,0.0,guest,pick-up,otc,6/27/2020 10:24,selesai,6/27/2020 10:24,2020-06-27 10:24:00,20200627,2,0,459000,0,40,0,0.0,0.0,0.0
2279,3896396,143538,0.0,guest,pick-up,otc,6/27/2020 10:24,selesai,6/27/2020 10:24,2020-06-27 10:24:00,20200627,5,5,787000,787000,42,42,0.0,0.0,0.0
2280,3896464,158293,0.0,guest,pick-up,otc,6/27/2020 10:26,selesai,6/27/2020 10:26,2020-06-27 10:26:00,20200627,1,0,50000,0,2,0,0.0,0.0,0.0
2281,3812164,138838,0.0,guest,pick-up,otc,6/23/2020 7:45,selesai,6/23/2020 7:45,2020-06-23 07:45:00,20200623,4,4,168900,168900,8,8,0.0,0.0,0.0
2282,3852944,54049,0.0,guest,pick-up,otc,6/25/2020 8:22,selesai,6/25/2020 8:22,2020-06-25 08:22:00,20200625,3,3,439300,439300,25,25,0.0,0.0,0.0
2283,3910361,234791,0.0,guest,pick-up,otc,6/28/2020 9:29,selesai,6/28/2020 9:29,2020-06-28 09:29:00,20200628,23,5,1426600,571500,198,30,0.0,0.0,0.0
2284,3837268,199030,0.0,guest,pick-up,otc,6/24/2020 10:24,selesai,6/24/2020 10:24,2020-06-24 10:24:00,20200624,8,0,4463000,0,84,0,0.0,0.0,0.0
2285,3878841,57669,0.0,guest,pick-up,otc,6/26/2020 11:56,selesai,6/26/2020 11:56,2020-06-26 11:56:00,20200626,10,0,3858500,0,1621,0,0.0,0.0,0.0
2286,3873225,199023,0.0,guest,pick-up,otc,6/26/2020 8:48,selesai,6/26/2020 8:48,2020-06-26 08:48:00,20200626,1,0,705000,0,1,0,0.0,0.0,0.0
2287,3990520,234791,0.0,guest,pick-up,otc,7/2/2020 10:45,selesai,7/2/2020 10:45,2020-07-02 10:45:00,20200702,21,5,2202600,837800,210,46,0.0,0.0,0.0
2288,4045668,55081,0.0,guest,pick-up,otc,7/5/2020 7:35,selesai,7/5/2020 7:35,2020-07-05 07:35:00,20200705,5,2,749500,404000,82,20,0.0,0.0,0.0
2289,4076554,140356,0.0,guest,pick-up,otc,7/6/2020 17:07,selesai,7/6/2020 17:07,2020-07-06 17:07:00,20200706,1,1,26950,26950,1,1,296628.38,10.006618738404452,1.0
2290,4076569,199030,0.0,guest,pick-up,otc,7/6/2020 17:08,selesai,7/6/2020 17:08,2020-07-06 17:08:00,20200706,3,0,632500,0,7,0,0.0,0.0,0.0
2291,3959832,64755,0.0,guest,pick-up,otc,6/30/2020 22:28,selesai,6/30/2020 22:28,2020-06-30 22:28:00,20200630,1,1,6350000,6350000,400,400,5925947.0,0.06678,0.0
2292,3959868,253991,0.0,guest,pick-up,otc,6/30/2020 22:33,selesai,6/30/2020 22:33,2020-06-30 22:33:00,20200630,2,1,197000,114500,6,1,203266.62,0.775254366812227,0.0
2293,4170778,261221,0.0,guest,pick-up,otc,7/11/2020 7:18,selesai,7/11/2020 7:18,2020-07-11 07:18:00,20200711,5,0,87000,0,16,0,0.0,0.0,0.0
2294,4119670,137735,0.0,guest,pick-up,otc,7/8/2020 16:40,selesai,7/8/2020 16:40,2020-07-08 16:40:00,20200708,1,0,305000,0,1,0,0.0,0.0,0.0
2295,4119753,137735,0.0,guest,pick-up,otc,7/8/2020 16:44,selesai,7/8/2020 16:44,2020-07-08 16:44:00,20200708,5,2,25550000,10310000,1500,500,0.0,0.0,0.0
2296,4030058,1113715,0.0,guest,pick-up,otc,7/4/2020 9:16,selesai,7/4/2020 9:16,2020-07-04 09:16:00,20200704,1,0,105500,0,1,0,0.0,0.0,0.0
2297,4106066,137735,0.0,guest,pick-up,otc,7/8/2020 8:35,selesai,7/8/2020 8:35,2020-07-08 08:35:00,20200708,1,1,221000,221000,10,10,422035.03,0.9096607748868778,0.0
2298,3941699,155337,0.0,guest,pick-up,otc,6/30/2020 8:59,selesai,6/30/2020 8:59,2020-06-30 08:59:00,20200630,6,0,125500,0,31,0,0.0,0.0,0.0
2299,3941752,56161,0.0,guest,pick-up,otc,6/30/2020 9:00,selesai,6/30/2020 9:00,2020-06-30 09:00:00,20200630,4,4,785200,785200,58,58,0.0,0.0,0.0
2300,4825089,56161,54797.0,retailer,pick-up,app,8/10/2020 7:48,selesai,8/14/2020 20:26,2020-08-10 07:48:00,20200810,55,7,2372000,808300,273,45,0.0,0.0,0.0
2301,4825104,137619,94664.0,retailer,pick-up,app,8/10/2020 7:49,selesai,8/24/2020 16:28,2020-08-10 07:49:00,20200810,7,1,770100,220500,39,10,290732.94,0.31851672335600906,0.0
