,id,wholesaler_id,retailer_id,buyer_type,shipping_type,order_type,book_time,last_status,last_status_time,anomaly_label
2312,3626654,178815,,guest,pick-up,otc,6/11/2020 16:54,selesai,6/11/2020 16:54,0
2313,3607800,199030,,guest,pick-up,otc,6/10/2020 14:05,selesai,6/10/2020 14:05,0
2314,3694087,158293,,guest,pick-up,otc,6/16/2020 9:41,selesai,6/16/2020 9:41,0
2315,3726828,135785,,guest,pick-up,otc,6/18/2020 8:06,selesai,6/18/2020 8:06,0
2316,3726896,140161,,guest,pick-up,otc,6/18/2020 8:09,selesai,6/18/2020 8:09,0
2317,3718055,232688,,guest,pick-up,otc,6/17/2020 14:27,selesai,6/17/2020 14:27,0
2318,3808069,165818,,guest,pick-up,otc,6/22/2020 18:52,selesai,6/22/2020 18:52,0
2319,3808101,59098,,guest,pick-up,otc,6/22/2020 18:54,selesai,6/22/2020 18:54,0
2320,3808118,59098,,guest,pick-up,otc,6/22/2020 18:56,selesai,6/22/2020 18:56,0
2321,4201377,140356,,guest,pick-up,otc,7/12/2020 21:43,selesai,7/12/2020 21:43,0
2322,4190149,53631,220681.0,retailer,same-day,app,7/12/2020 7:22,selesai,7/16/2020 7:02,0
2323,4190215,142998,119974.0,retailer,pick-up,app,7/12/2020 7:26,selesai,7/15/2020 11:27,0
2324,4190232,141497,165431.0,retailer,same-day,app,7/12/2020 7:27,selesai,7/13/2020 7:33,0
2325,4190283,56098,226245.0,retailer,pick-up,app,7/12/2020 7:31,selesai,7/16/2020 13:34,0
2326,4190298,137594,82085.0,retailer,pick-up,app,7/12/2020 7:32,selesai,7/12/2020 10:33,0
2327,4190300,1131,264689.0,retailer,pick-up,app,7/12/2020 7:32,selesai,7/14/2020 13:35,0
2328,4190315,169010,1131757.0,retailer,pick-up,app,7/12/2020 7:33,siap-diambil,7/20/2020 22:19,0
2329,4201447,1125789,732411.0,retailer,pick-up,app,7/12/2020 21:52,selesai,7/21/2020 13:51,0
2330,3972015,171226,165485.0,retailer,pick-up,app,7/1/2020 12:48,selesai,7/5/2020 10:41,0
2331,4193425,199030,,guest,pick-up,otc,7/12/2020 10:38,selesai,7/12/2020 10:38,0
2332,3570615,135785,,guest,pick-up,otc,6/8/2020 9:52,selesai,6/8/2020 9:52,0
2333,3586625,199030,,guest,pick-up,otc,6/9/2020 9:45,selesai,6/9/2020 9:45,0
2334,3693553,175330,,guest,pick-up,otc,6/16/2020 9:24,selesai,6/16/2020 9:24,0
2335,3805980,146189,,guest,pick-up,otc,6/22/2020 16:26,selesai,6/22/2020 16:26,0
2336,3574093,139561,,guest,pick-up,otc,6/8/2020 12:17,selesai,6/8/2020 12:17,0
2337,4024327,141773,167751.0,retailer,pick-up,app,7/3/2020 21:02,selesai,7/6/2020 16:29,0
2338,4024344,60663,226037.0,retailer,pick-up,app,7/3/2020 21:04,selesai,7/4/2020 21:58,0
2339,4024361,54268,224309.0,retailer,next-day,app,7/3/2020 21:06,selesai,7/4/2020 15:33,0
2340,4024378,137199,133873.0,retailer,pick-up,app,7/3/2020 21:08,selesai,7/3/2020 21:26,0
2341,4190415,243190,,guest,pick-up,otc,7/12/2020 7:41,selesai,7/12/2020 7:41,0
2342,4167136,178815,,guest,pick-up,otc,7/10/2020 20:24,selesai,7/10/2020 20:24,0
2343,4167153,1125406,,guest,pick-up,otc,7/10/2020 20:25,selesai,7/10/2020 20:25,0
2344,3570298,57404,20100.0,retailer,same-day,app,6/8/2020 9:40,selesai,6/8/2020 14:43,0
2345,3570315,134358,79925.0,retailer,same-day,app,6/8/2020 9:41,selesai,6/9/2020 10:21,0
2346,3707159,139675,226200.0,retailer,pick-up,app,6/17/2020 6:46,selesai,6/17/2020 11:36,0
2347,3707176,153669,83171.0,retailer,pick-up,app,6/17/2020 6:48,selesai,6/19/2020 17:47,0
2348,3707259,161833,179366.0,retailer,pick-up,app,6/17/2020 6:53,selesai,6/18/2020 16:03,0
2349,4143069,56161,,guest,pick-up,otc,7/9/2020 17:25,selesai,7/9/2020 17:25,0
2350,4088485,181464,,guest,pick-up,otc,7/7/2020 10:39,selesai,7/7/2020 10:39,0
2351,4143271,56161,,guest,pick-up,otc,7/9/2020 17:39,selesai,7/9/2020 17:39,0
2352,4130535,153669,,guest,pick-up,otc,7/9/2020 9:49,selesai,7/9/2020 9:49,0
2353,4130586,139135,,guest,pick-up,otc,7/9/2020 9:50,selesai,7/9/2020 9:50,0
2354,4143688,158293,,guest,pick-up,otc,7/9/2020 18:09,selesai,7/9/2020 18:09,0
2355,4130786,139135,,guest,pick-up,otc,7/9/2020 9:56,selesai,7/9/2020 9:56,0
2356,4074315,140356,,guest,pick-up,otc,7/6/2020 15:31,selesai,7/6/2020 15:31,0
2357,4074349,58496,,guest,pick-up,otc,7/6/2020 15:32,selesai,7/6/2020 15:32,0
2358,4074415,143538,,guest,pick-up,otc,7/6/2020 15:34,selesai,7/6/2020 15:34,0
2359,4074449,140356,,guest,pick-up,otc,7/6/2020 15:36,selesai,7/6/2020 15:36,0
2360,4130850,224763,,guest,pick-up,otc,7/9/2020 9:58,selesai,7/9/2020 9:58,0
2361,4144139,158293,,guest,pick-up,otc,7/9/2020 18:56,selesai,7/9/2020 18:56,0
2362,4144290,158293,,guest,pick-up,otc,7/9/2020 19:09,selesai,7/9/2020 19:09,0
2363,4144356,158293,,guest,pick-up,otc,7/9/2020 19:14,selesai,7/9/2020 19:14,0
2364,4193039,58496,,guest,pick-up,otc,7/12/2020 10:17,selesai,7/12/2020 10:17,0
2365,3479668,54241,,guest,pick-up,otc,6/1/2020 13:17,selesai,6/1/2020 13:17,0
2366,3479700,54241,,guest,pick-up,otc,6/1/2020 13:20,selesai,6/1/2020 13:20,0
2367,3791607,58464,1099657.0,retailer,pick-up,app,6/22/2020 7:33,selesai,6/23/2020 15:21,0
2368,3791624,137610,173575.0,retailer,pick-up,app,6/22/2020 7:34,selesai,6/23/2020 21:04,0
2369,3600196,140161,,guest,pick-up,otc,6/10/2020 8:19,selesai,6/10/2020 8:19,0
2370,3781396,175330,,guest,pick-up,otc,6/21/2020 9:40,selesai,6/21/2020 9:40,0
2371,3781443,160585,,guest,pick-up,otc,6/21/2020 9:43,selesai,6/21/2020 9:43,0
2372,3587447,135785,,guest,pick-up,otc,6/9/2020 10:16,selesai,6/9/2020 10:16,0
2373,3787076,158293,,guest,pick-up,otc,6/21/2020 17:15,selesai,6/21/2020 17:15,0
2374,3773421,135785,,guest,pick-up,otc,6/20/2020 15:13,selesai,6/20/2020 15:13,0
2375,3758132,186549,,guest,pick-up,otc,6/19/2020 17:26,selesai,6/19/2020 17:26,0
2376,3758149,158293,,guest,pick-up,otc,6/19/2020 17:28,selesai,6/19/2020 17:28,0
2377,3758196,158293,,guest,pick-up,otc,6/19/2020 17:32,selesai,6/19/2020 17:32,0
2378,3800863,137735,,guest,pick-up,otc,6/22/2020 12:42,selesai,6/22/2020 12:42,0
2379,3991370,199030,,guest,pick-up,otc,7/2/2020 11:11,selesai,7/2/2020 11:11,0
2380,3991404,145763,,guest,pick-up,otc,7/2/2020 11:12,selesai,7/2/2020 11:12,0
2381,3937286,139079,,guest,pick-up,otc,6/30/2020 5:19,selesai,6/30/2020 5:19,0
2382,4029357,58496,,guest,pick-up,otc,7/4/2020 8:53,selesai,7/4/2020 8:53,0
2383,4076655,140356,,guest,pick-up,otc,7/6/2020 17:13,selesai,7/6/2020 17:13,0
2384,3995665,140316,,guest,pick-up,otc,7/2/2020 13:57,selesai,7/2/2020 13:57,0
2385,4013145,140316,,guest,pick-up,otc,7/3/2020 11:21,selesai,7/3/2020 11:21,0
2386,4119839,140356,,guest,pick-up,otc,7/8/2020 16:48,selesai,7/8/2020 16:48,0
2387,3941749,234791,,guest,pick-up,otc,6/30/2020 9:00,selesai,6/30/2020 9:00,0
2388,3941766,54049,,guest,pick-up,otc,6/30/2020 9:00,selesai,6/30/2020 9:00,0
2389,4825069,238758,113571.0,retailer,pick-up,app,8/10/2020 7:48,selesai,8/12/2020 11:12,0
2390,4825086,54005,24039.0,retailer,same-day,app,8/10/2020 7:48,selesai,8/11/2020 13:36,0
2391,4190280,55616,43578.0,retailer,same-day,app,7/12/2020 7:31,selesai,7/15/2020 9:02,0
2392,4201427,137882,171768.0,retailer,pick-up,app,7/12/2020 21:50,selesai,7/13/2020 17:01,0
2393,3972018,172820,115317.0,retailer,pick-up,app,7/1/2020 12:48,selesai,7/12/2020 19:21,0
2394,3972050,220082,1110757.0,retailer,pick-up,app,7/1/2020 12:49,selesai,7/4/2020 13:05,0
2395,3972067,146329,108168.0,retailer,pick-up,app,7/1/2020 12:50,selesai,7/1/2020 16:13,0
2396,3972084,54022,242557.0,retailer,pick-up,otc,7/1/2020 12:51,selesai,7/1/2020 12:51,0
2397,3972101,55696,42998.0,retailer,same-day,app,7/1/2020 12:51,selesai,7/4/2020 11:42,0
2398,3972150,158723,92863.0,retailer,same-day,app,7/1/2020 12:53,selesai,7/2/2020 18:51,0
2399,3977196,241627,,guest,pick-up,otc,7/1/2020 16:08,selesai,7/1/2020 16:08,0
2400,4060909,137735,,guest,pick-up,otc,7/6/2020 8:25,selesai,7/6/2020 8:25,0
2401,3618880,140161,,guest,pick-up,otc,6/11/2020 10:11,selesai,6/11/2020 10:11,0
2402,3578287,57370,,guest,pick-up,otc,6/8/2020 15:54,selesai,6/8/2020 15:54,0
2403,3647745,144906,,guest,pick-up,otc,6/13/2020 8:09,selesai,6/13/2020 8:09,0
2404,3805979,1093878,,guest,pick-up,otc,6/22/2020 16:26,selesai,6/22/2020 16:26,0
2405,3972167,132935,127441.0,retailer,pick-up,app,7/1/2020 12:54,selesai,7/2/2020 7:03,0
2406,3972184,143879,104295.0,retailer,same-day,app,7/1/2020 12:55,selesai,7/7/2020 11:38,0
2407,4024358,220082,1111435.0,retailer,pick-up,app,7/3/2020 21:06,selesai,7/4/2020 12:24,0
2408,4024375,135788,80249.0,retailer,next-day,app,7/3/2020 21:08,selesai,7/5/2020 14:04,0
2409,4167301,253991,,guest,pick-up,otc,7/10/2020 20:39,selesai,7/10/2020 20:39,0
2410,4192856,135785,,guest,pick-up,otc,7/12/2020 10:07,selesai,7/12/2020 10:07,0
2411,3937849,58634,,guest,pick-up,otc,6/30/2020 6:33,selesai,6/30/2020 6:33,0
2412,4824027,138989,731532.0,retailer,pick-up,app,8/10/2020 7:05,selesai,8/18/2020 13:55,0
2413,4824045,59050,21653.0,retailer,pick-up,app,8/10/2020 7:06,selesai,8/11/2020 16:32,0
2414,4824059,58205,17246.0,retailer,same-day,app,8/10/2020 7:06,selesai,8/12/2020 11:12,0
2415,4823191,55001,48812.0,retailer,same-day,app,8/10/2020 6:12,selesai,8/10/2020 18:52,0
2416,4823192,54188,30076.0,retailer,same-day,app,8/10/2020 6:12,selesai,8/12/2020 16:16,0
2417,4823209,137594,75765.0,retailer,pick-up,app,8/10/2020 6:14,selesai,8/17/2020 9:01,0
2418,4823274,55001,48812.0,retailer,same-day,app,8/10/2020 6:18,selesai,8/10/2020 18:52,0
2419,4823292,53908,17548.0,retailer,same-day,app,8/10/2020 6:19,selesai,8/20/2020 10:50,0
2420,4823360,101585,48383.0,retailer,same-day,app,8/10/2020 6:24,selesai,8/11/2020 15:15,0
2421,3570192,132104,122297.0,retailer,pick-up,app,6/8/2020 9:36,selesai,6/10/2020 10:36,0
2422,3570209,142663,80434.0,retailer,pick-up,app,6/8/2020 9:37,selesai,6/8/2020 18:17,0
2423,3570224,58372,14314.0,retailer,same-day,app,6/8/2020 9:37,selesai,6/8/2020 20:15,0
2424,3570241,57662,45973.0,retailer,pick-up,app,6/8/2020 9:38,selesai,6/9/2020 10:34,0
2425,3570273,141564,118403.0,retailer,pick-up,app,6/8/2020 9:39,selesai,6/10/2020 22:42,0
2426,3790777,169334,74559.0,retailer,same-day,app,6/22/2020 6:50,selesai,6/23/2020 15:38,0
2427,3790845,56155,37274.0,retailer,pick-up,app,6/22/2020 6:54,selesai,6/22/2020 9:24,0
2428,3790860,139535,164540.0,retailer,pick-up,app,6/22/2020 6:55,selesai,6/22/2020 10:25,0
2429,3790877,154557,134500.0,retailer,pick-up,otc,6/22/2020 6:56,selesai,6/22/2020 6:56,0
2430,3716974,140325,,guest,pick-up,otc,6/17/2020 13:34,selesai,6/17/2020 13:34,0
2431,3717027,135785,,guest,pick-up,otc,6/17/2020 13:37,selesai,6/17/2020 13:37,0
2432,3700265,234791,,guest,pick-up,otc,6/16/2020 13:55,selesai,6/16/2020 13:55,0
2433,3696872,57669,,guest,pick-up,otc,6/16/2020 11:13,selesai,6/16/2020 11:13,0
2434,3786065,134684,,guest,pick-up,otc,6/21/2020 15:29,selesai,6/21/2020 15:29,0
2435,3786097,58496,,guest,pick-up,otc,6/21/2020 15:32,selesai,6/21/2020 15:32,0
2436,3710943,234791,,guest,pick-up,otc,6/17/2020 9:29,selesai,6/17/2020 9:29,0
2437,3726019,135785,,guest,pick-up,otc,6/18/2020 7:27,selesai,6/18/2020 7:27,0
2438,3676916,171889,,guest,pick-up,otc,6/15/2020 10:27,selesai,6/15/2020 10:27,0
2439,3654288,158236,,guest,pick-up,otc,6/13/2020 13:25,selesai,6/13/2020 13:25,0
2440,3654338,144906,,guest,pick-up,otc,6/13/2020 13:28,selesai,6/13/2020 13:28,0
2441,3664129,149437,,guest,pick-up,otc,6/14/2020 11:15,selesai,6/14/2020 11:15,0
2442,3532034,57669,,guest,pick-up,otc,6/5/2020 10:40,selesai,6/5/2020 10:41,0
2443,3532087,55081,,guest,pick-up,otc,6/5/2020 10:42,selesai,6/5/2020 10:43,0
2444,3788087,57699,,guest,pick-up,otc,6/21/2020 19:37,selesai,6/21/2020 19:37,0
2445,3602561,138067,,guest,pick-up,otc,6/10/2020 9:53,selesai,6/10/2020 9:53,0
2446,3504443,143538,,guest,pick-up,otc,6/3/2020 11:47,selesai,6/3/2020 11:47,0
2447,3650007,170847,,guest,pick-up,otc,6/13/2020 9:45,selesai,6/13/2020 9:45,0
2448,3550150,135785,,guest,pick-up,otc,6/6/2020 13:04,selesai,6/6/2020 13:04,0
2449,3550167,144906,,guest,pick-up,otc,6/6/2020 13:05,selesai,6/6/2020 13:05,0
2450,3505147,137130,,guest,pick-up,otc,6/3/2020 12:30,selesai,6/3/2020 12:30,0
2451,3791128,175330,,guest,pick-up,otc,6/22/2020 7:10,selesai,6/22/2020 7:10,0
2452,4154559,234791,,guest,pick-up,otc,7/10/2020 10:43,selesai,7/10/2020 10:43,0
2453,4166942,178815,,guest,pick-up,otc,7/10/2020 20:06,selesai,7/10/2020 20:06,0
2454,4154860,143538,,guest,pick-up,otc,7/10/2020 10:51,selesai,7/10/2020 10:51,0
2455,4142359,57669,,guest,pick-up,otc,7/9/2020 16:46,selesai,7/9/2020 16:46,0
2456,4142373,178815,,guest,pick-up,otc,7/9/2020 16:46,selesai,7/9/2020 16:46,0
2457,4142641,56161,,guest,pick-up,otc,7/9/2020 17:01,selesai,7/9/2020 17:01,0
2458,4073117,149437,,guest,pick-up,otc,7/6/2020 14:46,selesai,7/6/2020 14:46,0
2459,4073153,199030,,guest,pick-up,otc,7/6/2020 14:47,selesai,7/6/2020 14:47,0
2460,4155377,143538,,guest,pick-up,otc,7/10/2020 11:09,selesai,7/10/2020 11:09,0
2461,4143077,158293,,guest,pick-up,otc,7/9/2020 17:25,selesai,7/9/2020 17:25,0
2462,4143142,253991,,guest,pick-up,otc,7/9/2020 17:29,selesai,7/9/2020 17:29,0
2463,4088461,234791,,guest,pick-up,otc,7/7/2020 10:39,selesai,7/7/2020 10:39,0
2464,4143259,56161,,guest,pick-up,otc,7/9/2020 17:38,selesai,7/9/2020 17:38,0
2465,4143327,56161,,guest,pick-up,otc,7/9/2020 17:43,selesai,7/9/2020 17:43,0
2466,4143346,56161,,guest,pick-up,otc,7/9/2020 17:44,selesai,7/9/2020 17:44,0
2467,4130074,137735,,guest,pick-up,otc,7/9/2020 9:36,selesai,7/9/2020 9:36,0
2468,4130192,137735,,guest,pick-up,otc,7/9/2020 9:40,selesai,7/9/2020 9:40,0
2469,4130542,137735,,guest,pick-up,otc,7/9/2020 9:49,selesai,7/9/2020 9:49,0
2470,4074289,234738,,guest,pick-up,otc,7/6/2020 15:30,selesai,7/6/2020 15:30,0
2471,4074390,199030,,guest,pick-up,otc,7/6/2020 15:33,selesai,7/6/2020 15:33,0
2472,4143814,138925,,guest,pick-up,otc,7/9/2020 18:20,selesai,7/9/2020 18:20,0
2473,4130208,199030,,guest,pick-up,otc,7/9/2020 9:40,selesai,7/9/2020 9:40,0
2474,4143443,140356,,guest,pick-up,otc,7/9/2020 17:50,selesai,7/9/2020 17:50,0
2475,4130293,160585,,guest,pick-up,otc,7/9/2020 9:42,selesai,7/9/2020 9:42,0
2476,4143597,246947,,guest,pick-up,otc,7/9/2020 18:01,selesai,7/9/2020 18:01,0
2477,4130576,137735,,guest,pick-up,otc,7/9/2020 9:50,selesai,7/9/2020 9:50,0
2478,4074387,140333,,guest,pick-up,otc,7/6/2020 15:33,selesai,7/6/2020 15:33,0
2479,4130826,55694,,guest,pick-up,otc,7/9/2020 9:57,selesai,7/9/2020 9:57,0
2480,4117757,144906,,guest,pick-up,otc,7/8/2020 15:13,selesai,7/8/2020 15:21,0
2481,4144329,158293,,guest,pick-up,otc,7/9/2020 19:12,selesai,7/9/2020 19:12,0
2482,4144897,178815,,guest,pick-up,otc,7/9/2020 19:59,selesai,7/9/2020 19:59,0
2483,4144916,253991,,guest,pick-up,otc,7/9/2020 20:00,selesai,7/9/2020 20:00,0
2484,3791529,60937,10076.0,retailer,same-day,app,6/22/2020 7:29,selesai,7/20/2020 10:20,0
2485,3791547,56644,1104992.0,retailer,same-day,app,6/22/2020 7:30,selesai,6/22/2020 15:43,0
2486,3791612,235793,1119220.0,retailer,pick-up,app,6/22/2020 7:33,siap-diambil,6/26/2020 21:49,0
2487,3791615,171776,182186.0,retailer,pick-up,app,6/22/2020 7:33,siap-diambil,6/24/2020 5:18,0
2488,3673073,158293,,guest,pick-up,otc,6/15/2020 8:15,selesai,6/15/2020 8:15,0
2489,3587406,135785,,guest,pick-up,otc,6/9/2020 10:15,selesai,6/9/2020 10:15,0
2490,3587455,199030,,guest,pick-up,otc,6/9/2020 10:17,selesai,6/9/2020 10:17,0
2491,3787035,158293,,guest,pick-up,otc,6/21/2020 17:11,selesai,6/21/2020 17:11,0
2492,3756383,137735,,guest,pick-up,otc,6/19/2020 15:46,selesai,6/19/2020 15:46,0
2493,3714953,158293,,guest,pick-up,otc,6/17/2020 11:54,selesai,6/17/2020 11:54,0
2494,3758173,140356,,guest,pick-up,otc,6/19/2020 17:30,selesai,6/19/2020 17:30,0
2495,3758224,158293,,guest,pick-up,otc,6/19/2020 17:35,selesai,6/19/2020 17:35,0
2496,3664818,158293,,guest,pick-up,otc,6/14/2020 12:14,selesai,6/14/2020 12:14,0
2497,3664832,175330,,guest,pick-up,otc,6/14/2020 12:15,selesai,6/14/2020 12:15,0
2498,3574469,234791,,guest,pick-up,otc,6/8/2020 12:37,selesai,6/8/2020 12:37,0
2499,3474661,135785,,guest,pick-up,otc,6/1/2020 8:43,selesai,6/1/2020 8:43,0
2500,3800772,137722,,guest,pick-up,otc,6/22/2020 12:39,selesai,6/22/2020 12:39,0
2501,3800854,160585,,guest,pick-up,otc,6/22/2020 12:42,selesai,6/22/2020 12:42,0
2502,3497576,92415,,guest,pick-up,otc,6/2/2020 22:59,selesai,6/2/2020 22:59,0
2503,4041782,140356,,guest,pick-up,otc,7/4/2020 17:38,selesai,7/4/2020 17:38,0
2504,4008557,140161,,guest,pick-up,otc,7/3/2020 9:05,selesai,7/3/2020 9:05,0
2505,3936762,143979,,guest,pick-up,otc,6/29/2020 23:28,selesai,6/29/2020 23:28,0
2506,4010129,149437,,guest,pick-up,otc,7/3/2020 9:50,selesai,7/3/2020 9:50,0
2507,3956599,199030,,guest,pick-up,otc,6/30/2020 17:34,selesai,6/30/2020 17:34,0
2508,3956632,56161,,guest,pick-up,otc,6/30/2020 17:36,selesai,6/30/2020 17:36,0
2509,3993449,135785,,guest,pick-up,otc,7/2/2020 12:24,selesai,7/2/2020 12:24,0
2510,3993532,234791,,guest,pick-up,otc,7/2/2020 12:27,selesai,7/2/2020 12:27,0
2511,4011784,199030,,guest,pick-up,otc,7/3/2020 10:40,selesai,7/3/2020 10:40,0
2512,4076613,140356,,guest,pick-up,otc,7/6/2020 17:10,selesai,7/6/2020 17:10,0
2513,3959876,253991,,guest,pick-up,otc,6/30/2020 22:34,selesai,6/30/2020 22:34,0
2514,4013137,54049,,guest,pick-up,otc,7/3/2020 11:21,selesai,7/3/2020 11:21,0
2515,4013169,199030,,guest,pick-up,otc,7/3/2020 11:22,selesai,7/3/2020 11:22,0
2516,4825398,133278,81473.0,retailer,pick-up,app,8/10/2020 7:57,selesai,8/14/2020 13:16,0
2517,4825061,164729,1118939.0,retailer,pick-up,app,8/10/2020 7:48,selesai,8/11/2020 16:48,0
2518,4825112,135560,107846.0,retailer,pick-up,app,8/10/2020 7:49,selesai,8/11/2020 13:52,0
2519,4825147,132955,1106200.0,retailer,pick-up,app,8/10/2020 7:50,selesai,8/15/2020 8:33,0
2520,3701549,135785,,guest,pick-up,otc,6/16/2020 14:58,selesai,6/16/2020 14:58,0
2521,3718194,234791,,guest,pick-up,otc,6/17/2020 14:34,selesai,6/17/2020 14:34,0
2522,4071866,172708,103335.0,retailer,same-day,app,7/6/2020 14:00,selesai,7/7/2020 19:24,0
2523,4201286,147545,242496.0,retailer,same-day,app,7/12/2020 21:35,selesai,7/14/2020 3:46,0
2524,4201304,139451,26183.0,retailer,pick-up,app,7/12/2020 21:37,konfirmasi-perubahan,7/14/2020 8:37,0
2525,4201335,140356,,guest,pick-up,otc,7/12/2020 21:40,selesai,7/12/2020 21:40,0
2526,4201372,54307,34117.0,retailer,next-day,app,7/12/2020 21:43,selesai,7/16/2020 11:50,0
2527,4190154,148263,1131571.0,retailer,pick-up,app,7/12/2020 7:22,selesai,7/13/2020 8:10,0
2528,4190157,148322,228503.0,retailer,same-day,app,7/12/2020 7:23,selesai,7/14/2020 9:15,0
2529,4190172,56579,146021.0,retailer,pick-up,app,7/12/2020 7:24,siap-diambil,8/6/2020 8:58,0
2530,4190189,55162,50669.0,retailer,same-day,app,7/12/2020 7:25,selesai,7/14/2020 17:16,0
2531,4190222,135785,,guest,pick-up,otc,7/12/2020 7:27,selesai,7/12/2020 7:27,0
2532,4190240,155924,164291.0,retailer,pick-up,otc,7/12/2020 7:28,selesai,7/12/2020 7:28,0
2533,4190257,137141,109739.0,retailer,pick-up,app,7/12/2020 7:29,selesai,7/13/2020 18:03,0
2534,4142682,158293,,guest,pick-up,otc,7/9/2020 17:04,selesai,7/9/2020 17:04,0
2535,4155282,143538,,guest,pick-up,otc,7/10/2020 11:04,selesai,7/10/2020 11:04,0
2536,4142712,158293,,guest,pick-up,otc,7/9/2020 17:06,selesai,7/9/2020 17:06,0
2537,4155416,143538,,guest,pick-up,otc,7/10/2020 11:10,selesai,7/10/2020 11:10,0
2538,4129880,139135,,guest,pick-up,otc,7/9/2020 9:31,selesai,7/9/2020 9:31,0
2539,4143250,158293,,guest,pick-up,otc,7/9/2020 17:37,selesai,7/9/2020 17:37,0
2540,4143409,56161,,guest,pick-up,otc,7/9/2020 17:48,selesai,7/9/2020 17:48,0
2541,4130178,140161,,guest,pick-up,otc,7/9/2020 9:39,selesai,7/9/2020 9:39,0
2542,4143573,158293,,guest,pick-up,otc,7/9/2020 17:59,selesai,7/9/2020 17:59,0
2543,4130612,139238,,guest,pick-up,otc,7/9/2020 9:51,selesai,7/9/2020 9:51,0
2544,4143843,232009,,guest,pick-up,otc,7/9/2020 18:24,selesai,7/9/2020 18:24,0
2545,4144111,158293,,guest,pick-up,otc,7/9/2020 18:54,selesai,7/9/2020 18:54,0
2546,4144752,253991,,guest,pick-up,otc,7/9/2020 19:50,selesai,7/9/2020 19:50,0
2547,3791484,137184,141377.0,retailer,pick-up,app,6/22/2020 7:28,selesai,7/24/2020 7:39,0
2548,3791486,53847,7753.0,retailer,pick-up,app,6/22/2020 7:28,selesai,6/25/2020 7:15,0
2549,3791509,128793,1107422.0,retailer,same-day,app,6/22/2020 7:29,selesai,6/24/2020 12:20,0
2550,3791541,175330,,guest,pick-up,otc,6/22/2020 7:30,selesai,6/22/2020 7:30,0
2551,3791552,1105694,127573.0,retailer,pick-up,otc,6/22/2020 7:30,selesai,6/22/2020 7:30,0
2552,3791584,139554,123668.0,retailer,pick-up,app,6/22/2020 7:32,selesai,6/23/2020 14:09,0
2553,3791609,100453,93746.0,retailer,pick-up,app,6/22/2020 7:33,selesai,6/23/2020 16:24,0
2554,3673126,137718,,guest,pick-up,otc,6/15/2020 8:17,selesai,6/15/2020 8:17,0
2555,3781358,160585,,guest,pick-up,otc,6/21/2020 9:37,selesai,6/21/2020 9:37,0
2556,3781458,234791,,guest,pick-up,otc,6/21/2020 9:44,selesai,6/21/2020 9:44,0
2557,3607980,153669,,guest,pick-up,otc,6/10/2020 14:15,selesai,6/10/2020 14:15,0
2558,3587417,54049,,guest,pick-up,otc,6/9/2020 10:15,selesai,6/9/2020 10:15,0
2559,3714974,57669,,guest,pick-up,otc,6/17/2020 11:55,selesai,6/17/2020 11:55,0
2560,3573745,134684,,guest,pick-up,otc,6/8/2020 12:02,selesai,6/8/2020 12:02,0
2561,3573847,57669,,guest,pick-up,otc,6/8/2020 12:07,selesai,6/8/2020 12:07,0
2562,3800776,151398,,guest,pick-up,otc,6/22/2020 12:39,selesai,6/22/2020 12:39,0
2563,3935544,268857,,guest,pick-up,otc,6/29/2020 20:56,selesai,6/30/2020 15:29,0
2564,3991434,170242,,guest,pick-up,otc,7/2/2020 11:13,selesai,7/2/2020 11:13,0
2565,3936180,1093878,,guest,pick-up,otc,6/29/2020 21:47,selesai,6/29/2020 21:47,0
2566,3956129,199030,,guest,pick-up,otc,6/30/2020 17:07,selesai,6/30/2020 17:07,0
2567,4010084,54049,,guest,pick-up,otc,7/3/2020 9:49,selesai,7/3/2020 9:49,0
2568,3956561,175330,,guest,pick-up,otc,6/30/2020 17:31,selesai,6/30/2020 17:31,0
2569,4010854,199030,,guest,pick-up,otc,7/3/2020 10:11,selesai,7/3/2020 10:11,0
2570,3938411,55081,,guest,pick-up,otc,6/30/2020 7:08,selesai,6/30/2020 8:25,0
2571,3938420,243190,,guest,pick-up,otc,6/30/2020 7:08,selesai,6/30/2020 7:08,0
2572,4045539,135785,,guest,pick-up,otc,7/5/2020 7:24,selesai,7/5/2020 7:24,0
2573,4045573,135785,,guest,pick-up,otc,7/5/2020 7:27,selesai,7/5/2020 7:27,0
2574,4045641,55081,,guest,pick-up,otc,7/5/2020 7:33,selesai,7/5/2020 7:33,0
2575,3995678,155820,,guest,pick-up,otc,7/2/2020 13:57,selesai,7/2/2020 13:57,0
2576,4013151,178815,,guest,pick-up,otc,7/3/2020 11:21,selesai,7/3/2020 11:21,0
2577,4119716,158293,,guest,pick-up,otc,7/8/2020 16:42,selesai,7/8/2020 16:42,0
2578,4119775,1121760,,guest,pick-up,otc,7/8/2020 16:45,selesai,7/8/2020 16:45,0
2579,4119784,134684,,guest,pick-up,otc,7/8/2020 16:45,selesai,7/8/2020 16:45,0
2580,4119811,137735,,guest,pick-up,otc,7/8/2020 16:47,selesai,7/8/2020 16:47,0
2581,4106080,137735,,guest,pick-up,otc,7/8/2020 8:35,selesai,7/8/2020 8:35,0
2582,3941687,1093878,,guest,pick-up,otc,6/30/2020 8:58,selesai,6/30/2020 8:58,0
2583,3941762,249792,,guest,pick-up,otc,6/30/2020 9:00,selesai,6/30/2020 9:00,0
